global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
455.7733191916891	n/a	n/a	207729.31848700927	332.3656630917881	n/a	110466.934002444	n/a	288.36652700347247	n/a	n/a	83155.25389604442	288.01919583012034	1080.6310213453569	n/a	n/a	n/a	n/a	-0.0911867674	0.031935245	-0.1563455679	0.0479963274	-0.0564828099	0.0392874701	-0.0257780641	0.0196805458	-0.0268456829	0.1493912597	-0.0499942977	0.0693189472	-0.0172909903	0.0273319077	-0.0235517697	0.0193466508	-0.0558404856	0.0151901362	-0.0706787898	0.0752564168	-0.1029329157	0.0102014615	-0.016288096	0.0275189235	-0.0071627578	0.1460304709	-0.1142184713	0.0868295036	-0.0699829933	0.0263983408	-0.0765938461	0.0699438434	-0.0676380229	0.0722540792	-0.015038843	0.0599511435	-0.0658494091	-0.0486041954	0.0416527211	-0.1319273546	-0.0479730167	0.1154418489	-0.1044589484	0.0603007884	-0.0240263515	0.0101831422	-0.0328184329	0.0360797346	-0.0247338798	0.0763880815	-0.0569116734	0.0528356695	-0.0474269478	0.040852739	-0.0051157986	0.0621273763	-0.0023277667	0.096798638	-0.0413423855	0.0772516584	-0.0193712961	0.0101451704	-0.0518954665	0.039555247	-0.0021952389	0.0571119786	0.0264535757	-0.0044375518	0.0883665809	-0.0128794591	0.0047091761	-0.0215246288	0.0462221977	-0.0003015175	0.0077719501	-0.046927494	0.0206169725	-0.0241393493	0.0920507507	-0.0287947678	0.1295189808	-0.103987565	0.0419189955	-0.0599279295	0.0013360495	0.0920089384	-0.0371225122	0.0196122252	0.0029539162	-0.0475670389	0.0396046225	0.0169052987	-0.0027110708	-0.0270108931	0.1651361254	-0.0235788446	-0.0153206883	-0.0049070368	-0.0118271927	0.0760266679	0.0286500603	-0.0454411069	-0.0149597927	0.1191093102	0.0062187119	0.0115254646	-0.102111249	-2.77953e-05	-0.0730589542	0.0124752726	0.0394579401	-0.0099110138	-0.0052617533	-0.0284542747	0.0555396051	0.0056803495	-0.0684044369	-0.0385847331	-0.0183689351	0.0092914794	0.0739142087	0.0835971672	-0.0369196	-0.0642108299	0.0232780202	0.0311623624	0.0018699321	0.0137563959	-0.0817160267	-0.0401016325	-0.0544507314	-0.0366476227	0.0492543203	0.0204418406	-0.0248297603	-0.0677769875	-0.0031169757	0.067674898	0.0593369642	0.1022070725	-0.0174980606	-0.0289696612	-0.0331719938	-0.0159959576	0.0307817349	0.0495582945	0.0442999183	0.0161585639	-0.0896485683	0.1126090899	0.0023679231	0.0319186053	0.0621282536	-0.0549659607	-0.0213814918	-0.0474372615	-0.0869691502	0.0876945825	0.0105527978	0.1146322708	-0.1054333347	0.0620384658	-0.0198988304	0.0145668193	0.0332702203	-0.0350432641	0.017943209	-0.0722256071	0.0724415901	-0.0596408965	0.0193352861	-0.0350976882	0.0247390899	-0.0599001248	-0.011638361	0.0966966259	-0.04536008	0.0765560981	-0.0284869317	0.021220409	-0.0615212108	0.0214728349	-0.0048078163	0.0647716247	0.0206646131	-0.0103568628	0.0928288396	-0.0404862758	0.0229086845	-0.0158948206	0.025773611	-0.0235188572	0.0364923153	-0.062933179	0.0183863469	-0.0744329814	0.0097617989	-0.1123886324	0.062967172	-0.0346465912	0.0894660065	-0.0672010185	0.0619234034	0.0087827747	-0.038504591	0.0648885309	0.0241835256	-0.011208595	-0.0127669171	0.0403520159	0.0010943452	-0.0406472037	0.1673139869	-0.024643504	-0.0263214182	-0.000995656	0.0440778012	0.0121849979	0.0449910493	-0.0223530541	-0.0391966258	0.0203064044	0.0316566167	0.0459527934	-0.1127740989	-0.0482953467	0.1066089379	0.0056906996	0.0004491617	0.0068923794	-0.0136718567	-0.0453373115	0.00298943	0.05832799	-0.0817567423	-0.0456798889	-0.0393831945	0.0041677025	0.0478461606	-0.0737100397	-0.0627796207	-0.0669682393	0.0187189398	0.0271085468	0.0147327592	0.0287175584	-0.0649700588	-0.0106723173	-0.0430860707	0.0471062898	0.0276172118	0.0286019828	0.0087033091	-0.0730625776	-0.0127128474	0.0519789054	0.0186977756	0.1220727193	-0.0516552006	-0.0309681859	-0.0052950499	-0.0134244951	-0.0155477106	-0.0410624926	0.0729819939	0.0279492019	-0.0611544324	-0.1032029838	0.0488024822	0.0281895288	0.0768673023	-0.0292145938	-0.0505626436	-0.0634049359	-0.1181278091	0.0617952123	0.0483470168	-0.1340931743	0.0630017479	-0.0437139319	0.0790091228	-0.0511415321	0.0123475533	0.1222068341	-0.0239453754	0.0205100418	-0.0304762822	0.0051025745	-0.0209645301	0.0545733138	-0.0043100576	0.0063908479	-0.0836157242	0.1749421919	-0.0828344575	-0.0636633762	0.0828928556	-0.0530013202	-0.0390317076	0.1312285508	-0.0190114824	0.0845140955	0.0845101058	0.0845034564	0.0844941474	0.0844821793	-0.0343732	n/a	n/a	0.00118151687824	-0.0923761	n/a	n/a	0.00853334385121	-0.081373	n/a	0.006621565129	n/a	-0.00140916	n/a	1.9857319056e-06	n/a	0.00122917	n/a	1.5108588888999998e-06	n/a	0.00151227	n/a	n/a	2.2869605529e-06
451.96096215435097	-3.8123570373381312	14.534066180141574	204268.71131148667	333.78239943338247	1.416736341594344	111410.69017150608	2.007141861594126	287.956228334486	-0.4102986689864565	0.1683449977720578	82918.78943662264	287.6116640406848	1050.2512917234808	1.178992	71.479019	0.041023	0.0261249	-0.1267500485	-0.0559913936	-0.1261357627	0.0098347722	0.0459785794	0.0023244428	0.0133095649	-0.0335102737	-0.0152324972	0.080258813	-0.110272783	0.0553303318	-0.0958747538	0.0317582374	-0.0501426661	-0.0228311719	-0.0154338695	-0.0302157897	0.0513707419	0.0005720422	0.1113225342	-0.0145980349	0.0922341989	-0.0741334473	0.1192452147	0.0571308591	-0.0307739382	0.1577361079	0.0621536934	0.011706858	-0.0279817606	0.0561299464	0.0625568938	0.0395067199	-0.0689471049	0.0308815653	0.0043148766	0.0118772083	0.0359420463	0.0228080037	-0.0150060518	0.1606167928	-0.0930529116	0.0574895929	-0.0862070008	-0.0542702443	-0.0104082602	-0.0032866792	0.0468760299	0.0179861739	-0.0341449982	-0.0760625337	-0.104228534	0.0525685422	-0.0233605295	0.0038230569	-0.0342694028	-0.065028895	-0.0068222287	0.0287306175	-0.0691907173	-0.0263348419	-0.0857667597	-0.0479155804	0.0083471259	0.1072137253	0.0386039591	0.079091553	-0.0213315583	0.0744857305	-0.0504189634	-0.0243375261	0.1265977598	0.0165580544	-0.0463170086	0.0546652873	0.0598113584	-0.0061502195	0.1172852509	0.0732711397	-0.0007814149	-0.0952317276	0.1023331114	-0.0283493066	-0.0298126128	0.1221174614	-0.0118970607	0.0195317311	-0.0376547947	-0.0651370875	0.0522564059	0.0590484884	-0.0334083716	0.1012635271	0.0792864266	-0.0396791297	-0.0349095184	-0.0140987127	0.0258904637	0.1818171584	-0.084580703	0.011257436	0.0176075087	-0.0277454158	0.0263933962	0.1485375909	0.0110139134	0.0275330873	-0.012991504	-0.0603072764	-0.0166229569	-0.0275515478	-0.0712752578	0.024234789	-0.0080265689	-0.0807401695	-0.0053689236	0.0681965459	-0.1148412896	0.0569307316	0.1363254093	0.0026987624	0.0047608551	-0.0511123061	-0.0855093093	-0.051307027	-0.0623133159	-0.08605901	-0.0693697127	0.0156151581	-0.0688018038	0.019429021	0.0602365617	0.0062133457	-0.0464206454	-0.0363861949	0.0202986054	0.1248509562	0.053284443	0.003570065	-0.0887327905	0.0585501295	0.0098487105	-0.0239506033	-0.004268459	0.025444412	-0.0313390106	0.0773913792	-0.098379308	0.0201362953	0.1475288681	0.0599173674	0.0423852175	-0.0620404774	-0.0549438418	-0.0200145725	-0.0634350289	0.0275246901	-0.0309727951	0.1598062081	-0.0931553173	0.0634614407	-0.0867850242	-0.0480528143	0.0103509168	0.0086494455	-0.046446984	-0.0173808227	0.035853593	0.0308404871	0.133331356	-0.0270633592	0.0130601323	-0.0032707825	0.0350090005	-0.0621159199	-0.0087968701	0.0255115797	-0.0622048916	-0.0288153565	-0.045390488	-0.0705404902	-0.0122415602	0.1069675573	0.0350350952	-0.0815023755	-0.0278752929	0.0678088825	0.0009582413	-0.0308461345	0.1068812792	-0.1100008478	-0.0507816615	0.0154897681	0.0064134016	-0.0878342108	0.0780653688	-0.0007733753	0.0416356277	-0.0657905403	0.1408911249	-0.0415496698	0.0476045644	0.0301898111	-0.063809011	0.0655568929	0.0265008494	-0.0259533625	-0.0075439611	0.0523130331	0.0539165786	0.099493424	0.099301318	-0.0901597015	-0.0133973088	0.0496533156	0.0388795064	0.075407205	-0.0402336932	-0.1395218164	0.0203084412	0.0200032941	0.0080903604	-0.1467557671	-0.0835100532	-0.0618416877	0.0343448603	0.0634057952	-0.0207300824	-0.0130853307	-0.0563222192	-0.027875749	-0.0052580647	-0.0267964071	-0.0187905629	-0.1074009118	0.0864914449	0.1517155412	0.1017131249	-0.0389974919	0.0087808717	-0.0087676688	-0.0148649348	-0.0894091225	-0.0253451192	0.1274830982	0.0030325098	0.0076241282	-0.0451706229	-0.0120339216	0.0219607822	0.0368018365	-0.0024847659	-0.0716551958	0.0203967408	0.1317028654	-0.0441912686	0.0554015877	-0.0911379962	0.0220119561	0.0571112795	0.0004921616	0.0030635901	-0.0119190012	0.0590001477	-0.0405900558	-0.1115444441	-0.0846693116	-0.1065371622	0.0126320585	0.0195736866	-0.0597279693	0.0066003189	-0.0196285598	-0.0980221981	0.0231768782	-0.0351205272	-0.1410473042	0.0999181214	-0.0164515947	0.0401873995	0.0308193965	-0.0431332546	0.0889804392	-0.107486864	0.016008974	-0.1035602675	0.0089844129	0.0922804741	0.030874263	0.0174642125	0.0253843023	-0.0349504204	-0.0413464477	-0.1144153269	-0.0393836094	-0.0731287681	-0.0216081739	0.1037111772	-0.0365082161	0.001829622	0.0845034564	0.0844675524	0.0844077238	0.0843239875	0.0842163671	-0.0343267	4.649999999999793e-05	2.1622499999998077e-09	0.00117832233289	-0.115745	-0.0233688999999999	0.00054610548721	0.013396905025	-0.0708539	0.0105191	0.00502027514521	0.00011065146481	-0.00135477	5.439000000000008e-05	1.8354017529e-06	2.958272100000009e-09	0.00129222	6.305000000000004e-05	1.6698325283999998e-06	3.9753025000000055e-09	0.0015366	2.4329999999999925e-05	5.919488999999962e-10	2.36113956e-06
449.4491577238899	-2.5118044304610407	6.309161496883713	202004.54537871407	327.00135229142865	-6.78104714195382	106929.88440042302	45.98260034140007	287.52520188948483	-0.43102644500118	0.1857837962903552	82670.74172158902	287.2027109987628	1039.3818363970638	1.105779	67.040344	0.06878	0.0549856	-0.0640896652	-0.0834620614	-0.1133819223	0.0206926669	-0.011374072	0.0449294723	-0.0670806472	-0.1205635842	-0.0695456987	-0.0014759941	-0.177196554	0.0572327504	-0.0982707574	-0.0070692949	0.0352949287	0.0254735491	-0.0205983311	0.0640491448	-0.0605310849	0.1159427898	0.0120185988	0.0210964662	0.0067634338	-0.0895319403	-0.0192060192	-0.0341269348	0.0338479603	0.0421956953	-0.0130325836	-0.0493973945	-0.0054051957	0.0535498981	-0.0007598743	0.0215678168	-0.098252043	-0.0733102737	-0.0512295867	-0.0354602922	0.019712911	0.0276283238	-0.014477886	0.1254094328	-0.0994354301	-0.0109277917	-0.0268888322	-0.0775255546	0.0312797752	-0.1024801078	0.0093873728	0.0436943239	-0.0066147645	0.0606512047	-0.0395652522	0.0657848539	-0.0356473811	0.0859920537	0.0482845173	0.0571486005	-0.0517171973	0.0514215826	-0.029119849	0.0147158869	0.0304662724	0.1723006753	-0.0412563341	-0.062550436	0.0169698426	0.0578880221	-0.0411986618	0.0837963468	0.0075300577	0.0096585683	0.0183400355	0.0045111075	0.0150386251	-0.0113452558	0.066720914	0.0994599826	0.0451743459	0.1405985064	0.041898412	-0.0370421769	0.0280199664	-0.0680085097	-0.0751750471	0.0268484825	0.0039886124	-0.0372595153	0.0968496525	0.1118936624	0.11664611	-0.0032069351	-0.011951428	0.164734111	-0.0583824106	-0.0020193942	-0.0262371864	-0.1007744192	-0.0046605722	0.0985309662	-0.0368406341	0.003269191	0.0816702387	-0.0691264903	-0.0892330031	0.0020058877	0.0681439312	0.0950153484	-0.1743548127	-0.0389517533	-0.0245894188	0.0575097237	0.0845261329	0.0090137644	0.0394732487	0.0625739961	-0.088377025	-0.0704482102	-0.0060642208	0.0389014213	-0.143989755	-0.010397638	0.1007627678	0.0217432822	-0.0459326774	0.0281229165	-0.0180177505	-0.0127941903	-0.0073285187	0.137777459	0.0611349436	0.0624638425	-0.0117887697	-0.1095166468	0.0754238282	0.0520537132	-0.0627505592	-0.0720731435	-0.0289733254	-0.1315200739	-0.0380814481	0.1120598739	-0.0218222729	-0.1208153766	-0.0713445771	-0.0704879024	0.0040652173	0.0730365794	0.0348611964	-0.0815797059	-0.0596620556	-0.1914527976	0.0086338988	0.183054355	-0.0231532345	0.0292843008	0.073685485	-0.011891075	-0.0379021732	0.1245691594	-0.0994887345	-0.0035490972	-0.0304806374	-0.0791704599	-0.0317971811	0.1056779288	0.0046210248	-0.0426044881	0.0169445461	-0.0655163339	0.0223234007	-0.0583875932	0.0541657044	-0.0742120168	-0.0531854532	0.0642736366	-0.04855363	0.0457100878	-0.0435605031	0.0029798238	-0.0291919679	0.16801113	-0.0311403486	-0.0640321545	0.0512494565	-0.0453393448	-0.0419536812	0.0489764812	-0.0545368592	0.0133379805	0.0176065429	-0.0288790404	0.0447139367	0.0109084663	-0.0510285972	0.0217477561	0.1133070746	0.0202249341	0.1225706473	-0.0062893049	0.090047704	-0.0529292823	0.0550622109	0.0718032761	-0.0751955096	-0.0365983206	-0.0699205638	0.1327385737	-0.1687391777	0.0189905427	0.0285731255	0.1490657184	-0.0389907716	-0.085948145	0.0190358302	-0.0357700344	0.0528982636	0.0889324916	0.0038680225	-0.0259729243	-0.0643176354	0.0686978893	-0.024626665	-0.0727512058	0.1691044711	-0.0699321013	0.0637541346	0.0028335225	-0.06056391	-0.0638274273	0.0601383671	0.0101208053	0.0287726673	0.0092494967	-0.1047408001	0.0309938647	0.0009149593	-0.0272069395	-0.1303365129	0.0576339945	0.0395903751	-0.0535097306	0.0128551932	-0.057813087	0.0640103899	0.0318010208	0.0082616407	0.0478178345	0.0159511405	-0.1247029977	-0.0289035975	-0.1042344623	-0.1422227408	0.1101794692	-0.0299931866	-0.0249698	-0.0882161151	-0.140167087	0.006542772	-0.0913771455	0.0500505226	0.0370499636	-0.039563496	0.0895973074	0.0588294657	-0.0427039495	0.0275957134	0.1811261192	0.025027137	-0.0940699925	-0.0749791789	0.1268213052	0.1459088967	0.052803051	0.0518634133	0.009305865	-0.0426710573	-0.1305814842	0.0645769837	0.0266558637	0.0318922683	-0.0300578082	-0.0276351401	0.0763884222	-0.014176304	-0.085663035	-0.0024273528	-0.0250901651	0.0543145606	0.0258015917	-0.0460852049	0.0532146749	-0.1432243775	0.1090392247	0.0214692014	0.0512413482	-0.0109015702	0.0433668341	0.045676206	0.0144036296	-0.0214494713	0.0844821793	0.0843824671	0.0842163671	0.0839840102	0.0836855791	-0.0343235	3.2000000000018125e-06	1.0240000000011598e-11	0.00117810265225	-0.0614467	0.0542983	0.00294830538289	0.00377569694089	-0.0812084	-0.0103545	0.00659480423056	0.00010721567025	-0.0013269	2.786999999999993e-05	1.76066361e-06	7.767368999999964e-10	0.00125313	-3.908999999999987e-05	1.5703347969000005e-06	1.52802809999999e-09	0.00152108	-1.5519999999999987e-05	2.408703999999996e-10	2.3136843664e-06
448.9810796049167	-0.4680781189732101	0.2190971254614987	201584.00984319657	326.37308120995425	-0.628271081474395	106519.3881384794	0.3947245518170059	287.1620595207834	-0.3631423687014603	0.1318723799461073	82462.04842821794	286.8291900921082	1026.053550290461	1.017144	61.666645	0.0738985999999999	0.0471516	-0.0700546647	-0.128428888	-0.076316689	-0.0091151394	-0.0021990958	-0.0125970068	-0.0169198291	-0.0415638677	-0.0675916228	0.0344933093	-0.0854386072	0.0546310636	-0.0937047762	0.034889801	0.1131858573	0.0208337683	-0.007428687	0.0010033322	0.0067507144	-0.0462131614	0.0084449414	-0.0372852777	0.0225208156	-0.0800889738	-0.0611936947	-0.038854127	-0.0512798035	0.0622345439	-0.0514529193	-0.0363847173	-0.1033568237	0.0308602222	-0.0036543505	0.0012100366	0.0171769647	0.043327425	0.0516464349	0.0372280543	-0.0654881899	0.0007078106	-0.0333164527	0.1300497888	-0.0628324886	-0.0463547188	-0.0778457345	-0.0075635974	0.043941924	-0.0548590917	0.0402528699	-0.0035487267	-0.0014881301	0.0616127298	-0.0956617112	-0.0498535514	0.0025209908	0.1380421628	-0.0340833645	-0.0361101576	-0.0993897239	-0.0494774301	-0.1092893139	-0.0781964389	0.0032760523	0.0308149178	-0.0104991738	-0.0156504876	0.0745946369	-0.008990501	-0.1043037318	-0.026512037	-0.0027810078	0.0187404302	-0.0249954768	0.0788795203	0.1154753247	-0.0167129564	-0.0186966323	-0.0739387185	-0.1518158707	-0.0311100176	0.1434893123	-0.1335120106	-0.0384433443	0.0181806776	0.1141137	0.1003957024	-0.097213482	0.0406934636	0.0210395897	-0.0104096598	-0.1114475296	-0.1552241153	-0.0713230787	-0.0851799118	0.034086714	0.0486004964	-0.1163709606	0.0488639897	0.0266138738	0.0188514709	-0.0801880575	0.0576355745	-0.0630751214	0.047149592	-0.0060579576	-0.0406778033	-0.0254676493	0.0987373532	-0.0929873525	-0.059376292	0.0942808101	0.0645772287	-0.0550114672	-0.024357754	-0.0268393391	0.0311635566	-0.0665033164	0.023587473	0.0361283548	0.0175710409	-0.1149754328	0.0093622656	0.008069565	-0.0579155506	0.161038213	0.0317330256	0.0671062318	-0.0619557224	0.0355970603	-0.0807144178	0.094955148	-0.00888779	-0.0437303054	-0.040151291	0.039412322	0.0093137818	-0.0762974065	-0.0056755253	-0.0911915646	-0.0198146215	-0.0574949107	0.0179032213	0.0693293192	0.0632069435	0.0286823551	-0.0804260523	-0.0337608993	-0.0927571411	-0.001526885	-0.0008566069	-0.0729619607	-0.0011338989	0.0787575421	-0.0912081727	0.1974089536	0.0466341146	0.0135727434	0.0266840248	0.0563651316	0.1288868879	-0.0629453283	-0.041851487	-0.0829904	-0.0092119969	-0.0441118036	0.0653545806	-0.0354296859	0.0017878515	0.0117429867	-0.0988992325	0.0521821895	0.0639141625	0.0348202119	-0.1393243278	0.0283633408	-0.0312333482	-0.0933283255	-0.0450810253	-0.1044532479	-0.0722966748	0.0042237038	0.0121871458	-0.0238488587	0.0046318468	0.0914383369	0.04077132	-0.0870706307	-0.0156175878	-0.0040945333	0.0119750473	-0.0781180242	-0.027972156	0.1433503923	0.0392614495	-0.0378735718	0.011539849	-0.1972597846	-0.0755349565	0.062432959	-0.1111840609	0.0502396359	-0.0496305396	0.048733765	-0.1298179975	-0.0525406427	0.069621037	-0.0174801561	-0.0219688298	0.076225999	-0.0624333295	-0.1670032114	-0.0438872589	0.0166765411	0.1131022363	0.140480621	-0.0021789683	0.0403409158	-0.0259742907	-0.0826676074	-0.0696262443	0.0249096527	0.0511213112	0.0292629137	0.0492068185	0.0052751427	-0.1084903469	0.0829143463	-0.0477496974	0.0237787196	-0.1225795576	-0.0347630054	-0.0003513827	-0.0292005798	-0.0130936814	-0.0338100139	0.0783447732	0.0541902477	-0.0928482861	-0.0966399465	-0.0056920244	-0.0161422475	-0.0654888784	-0.0347325846	0.1448467669	-0.0462556606	0.0132313909	-0.0154009825	-0.113453785	0.0303055468	0.0447248337	-0.0324643786	-0.0184796876	-0.0087511732	0.0962030321	-0.0604017302	-0.00657059	0.034098327	-0.0792910173	-0.0552012876	0.0704536851	-0.0314396398	-0.0008033571	-0.0007071475	0.0147862381	-0.1059547014	0.0015641895	-0.0594449261	-0.0327616685	-0.0150639432	-0.0125234662	0.0808862376	0.0646596391	-0.0696868109	-0.0579162495	0.1707683507	0.0814799549	0.1003957452	-0.1267432614	0.0784176511	0.00133109	-0.0289673168	-0.0018280499	-0.0982859313	0.0217100757	-0.0449369133	0.0027309364	0.0110431775	-0.0534118579	0.0597327005	0.0026175851	0.055980308	0.0468070654	-0.165522128	-0.0277496898	-0.1021660189	0.0118431711	-0.0426348186	0.034530215	0.0513236404	-0.0024489514	-0.0249979457	0.0844502671	0.0842548926	0.0839296032	0.0834749003	0.0828914853	-0.0301643	0.0041591999999999	1.7298944639999987e-05	0.00090988499449	-0.102478	-0.0410313	0.00168356757969	0.010501740484	-0.0744808	0.0067276	0.00554738956864	4.526060176e-05	-0.00104189	0.00028501	1.0855347720999998e-06	8.123070010000004e-08	0.00110504	-0.00014809	1.2211134016e-06	2.1930648100000008e-08	0.00152759	6.509999999999936e-06	4.2380099999999166e-11	2.3335312081e-06
