trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
-0.0079	-0.125	-0.1058	0.0038222710618675813	-0.0005916666164260777	0.0006370451769779302	1.08469319	87.54273224	0.99438364	0.2390537825910832	0.0666927	0.00289
-0.0015	0.038	-0.1417	0.004305727264670011	-0.000705113017805709	0.0006161012259539982	1.02613425	82.81659698	0.95829392	0.2361923277602996	0.0752706	0.00447
-0.001	-0.063	-0.1188	0.003745476574779831	-0.0006161012259539982	0.0007417649320975902	0.93101388	75.13967896	0.91361313	0.16314630939427416	0.0699304	0.00347
-0.0044	-0.0117	-0.1537	0.004194026192542374	-0.0008133234314293575	0.0008517206749732328	0.85576797	69.06678009	0.87280615	0.12738637830567723	0.0738948	0.00429
-0.0061	0.0256	-0.1049	0.004150392961242515	-0.0010088003076527223	0.0007120943348136865	0.86995131	70.21147919	0.88631782	0.1067368223841385	0.0689442	0.00324
-0.0111	-0.0823	-0.1289	0.00411199571769864	-0.0008098327729253688	0.0008168140899333463	0.92177624	74.39413452	0.90870695	0.1540042266695444	0.0686335	0.00323
-0.0092	0.0551	-0.1171	0.004347615166717875	-0.0009669124056048585	0.0007138396640656808	0.95385951	76.98348999	0.93050194	0.1758836753783195	0.0715244	0.00375
-0.014	-0.1233	-0.0891	0.004148647631990522	-0.0007278022980816354	0.0007504915783575615	1.09118521	88.06668091	1.0045682	0.23493647782712285	0.0645102	0.00251
0.0066	0.0293	-0.0969	0.003782128489071712	-0.0005515240436302081	0.0011850785621041497	1.18844843	95.91654205	1.0709048	0.2298692190558413	0.0723466	0.00448
0.0123	0.0159	-0.0392	0.003960152072775134	-0.0006370451769779302	0.0012583823906879114	1.04135847	84.04530334	0.99628539	0.09364242728174528	0.0610716	0.00193
0.0068	-0.1274	-0.0302	0.004148647631990522	-0.0005951572749300663	0.001452113937659282	1.05609214	85.23442078	0.9833968	0.17900575041173117	0.0566184	0.00146
0.011	0.0546	-0.0687	0.004431390970813603	-0.0008203047484373349	0.0013386675362796509	1.11187303	89.73634338	1.01236902	0.25576686068549903	0.0655419	0.00234
0.0215	-0.1294	-0.0318	0.004679227724596798	-0.0006998770300497262	0.001656317460142619	1.14135289	92.11558533	1.01994817	0.26569571980168855	0.0543833	0.00096
0.0064	-0.0135	-0.0844	0.005304055596810768	-0.0009948376736367678	0.0013421581947836393	0.98269504	79.31072998	0.93605957	0.24529738905799955	0.0611857	0.00147
0.0058	-0.0745	-0.027	0.004900884539600078	-0.0009546951008408983	0.0013491395117916165	0.91997862	74.24905396	0.90484745	0.14151474735072686	0.053964	0.00076
