global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
390.2926357786869	n/a	n/a	152328.34154307473	353.9278111807505	n/a	125264.89552719698	n/a	280.8660445699305	n/a	n/a	78885.7349923582	280.17199769201864	994.832979814598	n/a	n/a	n/a	n/a	-0.04066832	-0.0157637517	0.058457421	-0.0129483708	0.0222712774	-0.044483775	-0.0104495429	-0.0332369324	-0.0574453827	-0.0259678269	-0.0488769866	-0.0730531439	0.0245511817	-0.0857614753	-0.0089666133	0.0411161276	-0.0249373845	0.006940119	-0.0071953433	0.0240884824	0.0624011801	0.0183787832	-0.0181698828	0.0347015211	-0.0167578516	0.0378125832	0.0149427295	-0.0212478484	0.0847405543	-0.0044802677	0.0035477705	-0.0599985323	0.0278101881	-0.0202768094	0.0424236555	-0.0059852175	0.0230253275	-0.0544569114	0.0531017151	-0.0199176876	0.0693656094	-0.0747293483	0.080985867	-0.0174182025	0.0111242139	-0.0078474487	0.0086066485	-0.0157770223	0.0196923586	-0.0223872974	0.0414855297	-0.0311903075	-0.0150856783	0.0179521745	0.0771138997	-0.0240038674	0.0502511097	-0.0485230638	0.0071078414	-0.1104964214	0.0306210474	-0.0724273769	0.1190552068	-0.0117716455	0.0352258668	-0.0660155403	0.1007168685	-0.0320737057	0.0461416929	-0.0371020769	0.0747784642	-0.0299986324	-0.0230423887	0.0014224505	0.0401095531	-0.0170759156	0.0692944928	0.0659582825	-0.1089654971	0.0683232109	0.0418813062	-0.0252375973	-0.0212619741	-0.0745349697	0.0604508446	-0.0237618681	-0.0565099915	0.0596947707	0.0791366893	-0.0287417296	-0.0344814742	-0.0504744427	0.0283367523	0.0012445611	0.0693734214	-0.0166323639	-0.0876636935	0.0370190445	0.0234067462	-0.0391950744	-0.0624501909	-0.0050478509	0.0530789771	0.0311125012	-0.040316944	-0.0299742791	-0.0062375473	-0.0315710694	-0.0282527113	0.0662314612	0.0521264135	-0.0052072581	-0.1066684159	0.0617117876	0.0418831062	-0.0016044579	-0.0437403764	-0.03911901	0.0887717776	0.0055377676	0.0141745745	0.0409049644	-0.0447744325	-0.0098783823	-0.0325673631	-0.0004349357	-0.0304248598	0.0451324718	0.0124983042	0.0302564437	-0.0859660435	-0.0094434277	-0.0467514691	0.0417026898	0.0264547516	0.0690556362	-0.0659823753	-0.0765168473	-0.0310742946	-0.0852939571	0.0740087588	0.0772185932	0.1096191713	-0.0417773234	-0.0575872627	-0.019056364	0.035350065	-0.014303518	0.0365628059	0.0185790504	-0.021052219	0.0820402117	-0.0050901906	0.0435515488	-0.0493452251	0.027212515	-0.0281573573	0.036506469	-0.0065409547	0.0238758143	-0.0512825197	0.0616085854	0.016230676	-0.0894439488	0.0518445939	-0.0772612774	0.0043940726	-0.0187480153	0.0090738578	-0.0047590287	0.0035730624	-0.0236078062	0.0341800513	-0.0316968231	0.0354846287	-0.008689008	-0.0033668439	0.0530473589	-0.0564941935	0.0058911869	-0.0694817505	0.0109372156	-0.1041803127	0.0403515295	-0.1154794244	0.0839803391	-0.0353525689	0.072509281	-0.0198544553	0.1023605351	-0.0846800696	0.0032944675	-0.0654200156	0.0265375732	0.0021880832	-0.0491351779	0.0454618249	-0.0342006374	0.0549389528	0.0038749652	-0.0719751092	0.1033453311	0.1009452835	-0.0542608416	0.0395506978	0.0138665525	0.0366809532	-0.0435871491	-0.0060107669	-0.0376607412	0.0229408268	0.0902212674	-0.0546608255	-0.0257995988	0.0628606907	0.0189036261	-0.0306062183	-0.0163135438	-0.0500352843	0.1042922552	0.0671619674	-0.0594912643	-0.0115732505	-0.0177420034	0.0408607513	0.0380077008	-0.0173857374	-0.006861819	-0.0155372303	-0.0075358647	-0.004866289	0.0620385365	0.0308298794	-0.0142633574	-0.0843198146	0.0540347844	0.0251037613	0.0724554483	-0.0122789158	-0.0179783771	-0.0604226911	0.0112115672	0.004784202	0.0003958754	0.0906895389	-0.0221007584	-0.0162001789	-0.0484890857	0.0535406411	0.0215273361	0.0646841967	-0.0128064494	-0.0238545615	-0.0404589678	-0.0199997976	0.0978844238	0.017251461	0.0391658743	0.0268967046	-0.1099609757	-0.0746215622	0.0811954847	0.055597852	0.0688926528	0.0312438566	-0.0462953792	-0.0098475164	-0.0302926327	-0.0352634758	0.0166157696	-0.0355143981	0.0266218524	-0.040170732	0.0052340949	-0.0070068501	0.0325580884	-0.1061473107	0.0074095271	-0.0405974975	0.0194589625	-0.0304612142	0.0258649335	-0.027909591	0.1016859331	-0.0065568095	0.0498259088	-0.0336008386	0.0884772038	0.0125327087	-0.1153556599	0.1073071096	-0.0128738033	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	0.0249038	n/a	n/a	0.00062019925444	-0.0534198	n/a	n/a	0.00285367503204	0.0133926	n/a	0.0001793617347599	n/a	-0.00119594	n/a	1.4302724836e-06	n/a	-0.000379277	n/a	1.4385104272900002e-07	n/a	0.000693035	n/a	n/a	4.802975112250001e-07	0.0	0.0
389.02167562943424	-1.2709601492526303	1.6153397009882684	151337.86410953276	350.2916948827108	-3.636116298039724	122704.27150380214	13.221341732870108	281.11332670938395	0.2472821394534321	0.0611484564926666	79024.70245361685	280.4144348249875	989.9824731848051	0.991526	63.307667	0.04211791	0.0267256	-0.0267175812	-0.0075523218	0.0168434084	0.031459805	0.0572683697	-0.0352995441	0.057451759	-0.0043242188	0.062371153	-0.0855806783	0.0518687939	-0.0323075544	0.0009951745	-0.075554906	-0.0116909395	-0.0131186643	0.0171589657	0.0109599503	-0.0229675131	0.0816107298	0.1357148213	-0.035846771	-0.0039091846	0.0592658753	-0.0516983458	0.0018365896	0.0387319273	0.0453652539	-0.0778654928	0.0044099645	0.0060351711	-0.0431973142	0.0400844008	0.0155297365	0.0350300898	0.0388527495	0.0598390186	-0.0435591786	0.0684295607	0.0181638843	0.0670159451	-0.1137331617	0.0399171708	-0.040350439	-0.0802639407	-0.0078393226	0.0179926563	-0.0179214746	-0.0168672074	-0.0224401719	0.0656493904	-0.1238403829	-0.0030185287	0.0745847785	0.1102072658	-0.0115374852	0.015807662	-0.0456617377	0.006657236	-0.0837510255	0.0135856848	-0.0274189031	0.06065198	-0.0380583941	0.06939971	0.0076968288	0.0902026207	-0.0215890817	-0.0816628163	-0.116895539	0.0053372056	-0.0826920891	-0.0856309566	0.0006704479	0.020148748	-0.0945344722	-0.0109529015	0.0547456141	-0.0805367532	-0.0219900161	0.0082988841	-0.0100424254	-0.0363742934	0.005394224	-0.0024885837	0.0107233331	-0.0744673895	0.1481152068	0.0286668256	-0.0319304591	-0.118868169	0.0892475528	-0.0154072143	-0.0341839019	0.1039717897	-0.0139136987	0.0210622012	0.0327488865	0.0898151064	0.0306641489	0.0300408066	0.0017357412	-0.0369792128	0.0502012396	0.0382541563	0.0286871502	-0.0151258768	-0.1086427758	-0.0749850282	0.0348663104	0.0268450482	0.0629713667	0.0461331119	-0.0142326896	-0.0695837825	-0.0823586318	-0.0056189662	-0.0716669136	-0.0087150126	0.1490580912	0.0053479578	0.0818619684	-0.0934684592	0.0474445761	0.0110002193	-0.0053917671	0.0561535718	0.0036735981	-0.0607190338	-0.1347059621	0.0773201733	-0.0985733413	0.0795497389	0.0776623959	-0.0223071917	-0.0279202423	-0.0439640213	0.0083581679	-0.0226095553	0.0049866154	-0.0583300216	-0.0046685876	0.0309576669	-0.085147842	0.0410142375	-0.0032914924	0.0596758639	-0.0522726673	-0.0015751924	0.0373088155	0.0507621587	-0.0823229285	0.0036008747	0.0280431587	-0.0330071424	0.042723128	0.000969943	0.0226400038	-0.0499494888	0.053743325	-0.0384150869	0.0739562824	-0.035928061	-0.0911089463	0.0825068048	-0.0284316822	-0.0690935954	-0.0650054277	0.0050923626	-0.0129778247	0.0136976209	0.0290115567	0.0409948171	-0.1389337484	0.0337527463	-0.0215321949	0.0216204821	0.1023073513	-0.0591239007	-0.0014498181	-0.0750762972	0.0154497017	-0.0684317502	0.029472074	-0.054202042	0.0311125993	-0.021933498	0.1036866445	0.0139045717	0.0615212104	3.17456e-05	-0.0831740167	-0.0004229959	0.1111209543	0.0001526593	-0.1303700494	0.0487618314	0.009295386	0.0936802643	-0.0072100949	0.0194143435	0.0706698598	0.0006853028	-0.0081983523	-0.0422593312	-0.0020386831	-0.0120648828	-0.0113931058	0.0117331507	-0.0780976041	-0.0726763154	0.0478606734	-0.0901304118	-0.1749439308	0.0425207574	0.0209480423	-0.037904656	0.0923409695	-0.043489222	-0.0271025729	0.1163399338	0.0269103552	0.0487830531	-0.0331683341	0.0198831457	-0.0396752284	0.0211117446	-0.0678592387	0.007976452	-0.0083593809	0.0858784959	0.0820621726	-0.0557523737	-0.0896909352	-0.0638300693	-0.0485374957	0.0207382198	-0.0737298963	0.1250866525	-0.0286944077	-0.0230690977	-0.0925335468	0.0699537512	-0.0848054736	0.0148721111	-0.0323291652	-0.0042572672	0.0169429361	0.0669672657	-0.0472452597	-0.0192113735	0.0744742753	0.0667854552	0.1717584431	0.0728095724	0.0052562013	0.0404175316	0.0029128652	-0.0563295416	-0.0228293046	0.0244967414	0.0316778649	-0.0292739282	-0.0236353384	0.0807237031	-0.0280590292	0.1053068325	0.0386362804	-0.0224530609	0.0134333105	-0.0079772432	0.0207381152	0.0147811775	0.0629698464	-0.0237469751	0.019915921	-0.076263989	0.0412875579	-0.0601024449	0.0611318819	-0.0390623773	0.0421076954	-0.0748352873	0.0153101083	-0.0244495146	-0.0712583826	0.0056895279	0.0902672878	-0.073569142	-0.1064328489	0.059434936	-0.0370001644	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0222755	-0.0026283	6.907960890000001e-06	0.00049619790025	-0.0503882	0.0030316	9.190598560000017e-06	0.00253897069924	-0.00998961	-0.02338221	9.97923079521e-05	0.0005467277444841	-0.00103243	0.0001635099999999	1.0659117049e-06	2.6735520099999983e-08	-0.000367072	1.2204999999999996e-05	1.3474185318400001e-07	1.489620249999999e-10	0.000607234	-8.580100000000004e-05	7.361811601000007e-09	3.68733130756e-07	0.0	0.0
387.803115891018	-1.218559738416218	1.4848878360890014	150391.25669478235	346.914221534729	-3.377473347981777	120349.47710304704	11.407326216327233	281.10284935727174	-0.0104773521122183	0.0001097749072834	79018.811916777	280.3937428130195	980.7751469712993	0.996229	63.607929	0.07787128	0.051755	-0.0294072622	-0.0246479098	0.008642753	0.05650489	-0.0321725615	-0.0076250225	-0.1114363718	0.0077373745	-0.0340194851	0.0120508378	0.0216933737	0.0176845296	0.0424298098	-0.0615746856	0.0190351306	-0.0363727217	-0.0563208259	0.0563133296	-0.0127038772	0.0155553124	0.0275389271	-0.0117803322	-0.0240431368	-0.048685471	0.0033174118	0.0719301754	0.0277153879	-0.0162924446	-0.0155233914	0.0442694018	-0.0631960574	-0.0161983651	0.0020536404	-0.0701211681	0.1022122416	0.0807641474	0.1456763976	-0.0436275196	0.0052553339	0.017277823	0.0805003417	-0.043811647	0.0410866002	0.0612980597	-0.0125936955	-0.0514505314	0.0012452297	-0.0215035941	0.0294505768	0.0183872255	-0.0803672229	0.0372948831	-0.1199956101	0.0309913399	0.029790073	0.0483186952	0.0359217789	-0.103466638	0.0360190345	0.031643483	-0.1637424061	0.0400854121	0.0084440383	-0.1260161429	-0.0117457859	0.0778749163	0.0354708652	0.1118695606	0.1010665791	-0.0318798688	0.0060439873	0.0524452827	-0.030076024	-0.0725370366	-0.0499440376	-0.0557066776	-0.143922949	-0.0716192407	0.0942367343	-0.0432800242	0.0372636745	-0.0610001974	-0.1446542175	0.0494414347	0.0097212309	0.0915738558	0.0274050169	0.1087411596	-0.0091710457	0.0038428554	-0.0168892701	-0.0251514366	-0.0970846263	0.0067557314	-0.0213649024	0.0053130728	0.0566355863	-0.1313527838	-0.0361862459	-0.0178059004	-0.099382037	-0.0892835191	0.0056738372	0.1037551084	-0.0372119258	-0.0120815286	0.000621452	0.0703798131	0.0229885817	-0.143124315	-0.0572873003	-0.0145373611	0.0155526275	-0.1276852271	-0.0691086996	0.0204682274	0.0537348555	0.0431503949	0.0062085423	0.0149753495	0.0340482849	0.0564703136	-0.0242405326	0.0474225811	0.0617592036	-0.0302869986	-0.0424457476	-0.0006077323	0.0242056425	-0.0845280806	0.0576455558	0.0384715528	-0.0150126276	0.0038774898	0.0517208917	0.0426892294	0.0613455774	0.1252602307	0.1081618469	0.0120890003	-0.0021278879	0.0721863958	0.0925730385	0.0152909217	0.1303339907	-0.0244591673	-0.0506365821	0.0049464365	0.0656277361	0.0381426246	-0.0205908875	-0.0089820223	0.0463617802	-0.0496462169	-0.0516478636	-0.014573991	-0.0669231684	0.0812628906	-0.1013240923	0.132766263	-0.0417532144	0.0111010474	-0.0209106875	-0.0948555338	0.0177735917	-0.0339048844	-0.0600727894	0.0523416345	0.0414254407	0.0083458014	0.010807025	-0.0541554893	0.0030781367	0.0425831028	-0.0466363079	-0.1170389197	-0.0670289526	0.0309553409	-0.055672416	-0.020781908	-0.135730274	0.0332413072	-0.0111129207	-0.1432915325	0.004627942	-0.015126872	0.0434743415	0.0103401901	0.1351576492	0.0265198433	0.0360671113	0.1444525769	0.0106879831	-0.0307016131	0.0047232908	-0.0651906609	-0.0747083786	0.0142698527	-0.026028295	-0.0120683521	0.1452087663	-0.0788959875	-0.024698644	-0.0273600914	-0.0570911137	0.1038379603	-0.122774255	0.0606188783	0.0834273526	-0.093963628	-0.0636838836	0.0528986535	-0.0720198738	-0.0068179518	-0.030404072	-0.0274855702	-0.0728921468	-0.0463601051	0.0395620716	-0.0732350374	-0.0856361111	-0.1141329574	-0.0411673874	0.056616316	-0.0288680827	0.042501201	0.1107682132	-0.0802157077	0.0723042174	0.0090564168	-0.0243301393	-0.1267615764	-0.0583146124	-0.0236564947	0.1034990144	0.057156295	-0.0126767207	-0.1203280329	-0.0032529042	0.0014307344	0.0688095642	0.0132669743	-0.0019720695	-0.0908511714	-0.0260892803	-0.0459382136	-0.0290743957	0.0533531537	0.0264743154	0.0869265236	0.025381622	0.0135821894	0.001604914	0.0748403391	-0.073026193	-0.0050979135	0.0518004366	-0.0482591309	0.0651315178	0.1530319577	-0.0574001431	-0.0069548992	-0.0075537033	0.0647276976	-0.0177487118	-0.1147167452	0.1124227203	0.0662100273	-0.0255666076	-0.0510973315	-0.0838786287	-0.0169241527	0.0173592189	-0.0331680514	-0.0064934278	-0.0043092737	-0.117684862	0.030527981	-0.0266626295	0.0214268831	-0.0458500967	-0.0626603947	-0.1257965184	0.0930257369	0.0491409492	-0.0536783575	0.0178079163	0.1267046874	-0.0137743523	-0.0606944186	0.0420501466	-0.0003095734	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	0.0242518	0.0019763	3.905761690000001e-06	0.00058814980324	-0.0974667	-0.0470785	0.00221638516225	0.00949975760889	0.0076320199999999	0.0176216299999999	5.824772928039848e-05	0.0003105218438568	-0.0008415169999999	0.000190913	7.081508612888317e-07	3.6447773569038183e-08	-0.000343122	2.3950000000000013e-05	1.1773270688400001e-07	5.736025000000007e-10	0.000616268	9.033999999999995e-06	8.161315599999991e-11	3.79786247824e-07	0.0	0.0
386.8217618068561	-0.9813540841619216	0.9630558385012836	149631.07540736013	348.87948845307034	1.9652669183413425	121716.89746327604	3.862274060326876	280.02525560774643	-1.077593749525306	1.161208289016008	78414.14377818373	279.3203548842161	976.7220122327076	1.041791	66.517006	0.17035483	0.130824	-0.0345522262	-0.0237057365	-0.0038170668	0.008023236	-0.0018107548	-0.0353727498	0.0726922307	0.0525750902	0.005023023	-0.0791730903	-0.0010553037	-0.048602977	0.0079259641	0.0070229182	-0.0033114751	0.0498848108	-0.0646192743	-0.0265951921	0.0526477497	-0.1049705643	0.1295427665	0.0022733923	-0.0149124227	0.0844986233	-0.0521785093	-0.0131908932	0.0224613832	0.0035686807	0.008876657	-0.057120246	-0.0040887066	-0.0031001123	0.1118406951	0.0107273264	-0.0273590365	0.0653414743	0.082586633	-0.0710747487	-0.0042684714	0.053370678	-0.0144609354	-0.0079198585	-0.0223173072	-0.0264018572	0.0140806147	-0.0122532073	-0.0458215472	-0.0104512439	0.07533778	-0.0093479587	0.0902189786	-0.0827301206	0.0699825308	-0.0499491711	-0.0465021377	-0.0255322792	0.0279785628	0.0669034787	-0.019730619	-0.034366135	-0.107797511	0.0505493463	-0.003925092	0.094611688	0.0356477299	-0.0066155116	0.0222079539	-0.0232905407	0.063452542	0.0838218567	0.1255599433	0.1360948512	0.1478037668	0.0573419661	-0.0342558664	-0.1080672963	-0.066494586	-0.09141049	0.0686812285	0.0417464852	-0.0048153125	-0.0234310383	-0.1047804416	-0.0082767357	0.0026005997	0.0147710422	0.0233246345	-0.0456115401	-0.0421239939	-0.0590661764	-0.0244381202	-0.0277857839	-0.0244556411	0.083529111	-0.0385659286	0.0349477416	-0.0159938678	-0.0218187208	0.036799379	-0.0876246079	-0.0639678473	0.0213168352	-0.1169206056	-0.0124019136	0.031737219	0.0085719735	0.0502383034	0.0397918671	0.0786211611	0.057584567	-0.0013191842	0.0524867467	0.0439638858	-0.0168892589	0.0228948343	0.0435619694	-0.0352225905	-0.0195798556	-0.0686018195	-0.1131171248	0.0230451791	0.0382982296	-0.0410417102	-0.0935312954	0.0255718698	0.0009292311	0.0028948044	0.0267675846	-0.0023995906	0.0740775592	-0.0777550544	-0.0133368723	-0.1078026568	-0.0371567423	0.0458159831	0.0182727927	-0.0942008303	0.0159896673	0.1305796577	0.05061351	0.0590653221	-0.0473929748	-0.0171935529	0.1491606585	-0.0025888827	-0.0146153982	0.0850008599	-0.052662437	-0.009308224	0.0194726308	0.0074217129	0.0050853497	-0.0642546202	0.0014253864	-0.0069708577	0.0985026524	-0.0187284234	-0.0453984947	-0.0646095056	0.0767931183	-0.0801508136	-0.0092247668	-0.0575373004	0.0092095307	0.0190080319	0.0244387332	0.0147731193	-0.0160777696	0.009400037	0.0529923838	-0.0158360103	-0.0574610678	0.00890031	-0.0949691969	0.0720846205	0.1015773832	0.0207067933	-0.0718573902	0.0193578239	0.0158965828	0.0554769515	0.0420555601	-0.0551624965	-0.101515523	0.0196823342	-0.0052573944	-0.1070648908	-0.0209111617	-0.0214730048	0.0093024693	-0.0652331587	-0.0023277815	-0.09908874	-0.1140865036	0.07546655	0.1532289536	-0.0722326391	-0.0242320754	0.0333914812	0.0610079201	0.1250019867	-0.0801447506	0.0789623978	-0.050767548	-0.015130682	0.0565731442	-0.1409945516	0.0578392917	-0.020632498	0.0037440781	0.0035036343	-0.067168629	0.0048674142	0.0200406207	0.0051114775	-0.003690662	-0.0521996796	-0.1058162693	0.0171077484	-0.0059799601	-0.005693261	-0.0132825504	0.0050973693	-0.0069782638	0.01442529	-0.1163819319	0.0602547843	0.0573680611	0.049861086	-0.0278094961	-0.0065245942	-0.0295859713	0.0246087717	0.0841643071	-0.0343865359	-0.0385071182	-0.0094438396	-0.0267228303	-0.0596942917	0.1251698655	-0.0234587389	-0.0502471608	-0.0727413702	0.0250052953	-0.006399477	-0.0230439104	-0.0633806745	-0.0492382923	-0.0248966071	0.0073106054	-0.0044025077	-0.0417170008	-0.031275325	-0.0456599747	-0.0656190904	0.0885111686	-0.041682734	0.0018297985	-0.0232847097	-0.0268588561	0.033505679	-0.0278919393	-0.0843361515	0.2061934635	0.0158035641	0.0428533564	-0.0977387422	0.1156548631	-0.036081679	0.064293288	0.036805165	0.0025688004	0.0382866723	0.0472240968	-0.0567637255	0.0469530806	-0.0687583822	0.0100465454	0.0080679876	0.0275936361	-0.0308661468	0.1103394733	-0.0645835732	0.0252993018	-0.0623240518	0.0497397762	-0.02661582	-0.0312541251	-0.0872383703	-0.0761232889	-0.0236794339	-0.0727509696	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0192046	-0.0050472	2.5474227840000017e-05	0.0003688166611599	0.0298449	0.1273116	0.0162082434945599	0.00089071805601	-0.00332011	-0.0109521299999999	1.10231304121e-05	0.0001199491515368	-0.00109553	-0.000254013	1.2001859809e-06	6.452260416905079e-08	-0.000437232	-9.411e-05	1.91171821824e-07	8.8566921e-09	0.0008090229999999	0.0001927549999999	3.715449002496145e-08	6.545182145288382e-07	0.0	0.0
