global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
355.9841850262102	n/a	n/a	126724.73998877504	275.2330437408156	n/a	75753.22836683372	n/a	259.69705725997454	n/a	n/a	67442.56154949049	259.1703033945486	882.9541051231265	n/a	n/a	n/a	n/a	-0.0189951547	0.1153438329	-0.0233000437	0.0597582316	-0.0933106053	0.0563082893	1.55798e-05	-0.0836843405	0.0295821829	0.1078051968	-0.0115757139	0.1167943272	0.0087171823	-0.118555084	0.1583884417	-0.03523934	0.0882464547	-0.0217990084	0.0553000417	-0.1708746656	0.0276161111	-0.0399055576	0.0376847924	-0.0552299699	0.0105525443	0.0398023082	-0.0940589107	0.0178989986	-0.0096699944	0.0174391297	-0.0434532469	0.0706134064	-0.0288487185	0.0238394953	-0.0752237995	0.093764202	0.080861804	-0.044187211	0.0002065797	-0.0666684121	0.01370746	-8.96842e-05	0.0247935016	-0.0146075862	0.0640949298	-0.0546635213	0.0018948239	0.0800349563	-0.0553851199	0.0231652138	-0.047442372	0.0081031394	-0.0355916077	0.0097332867	-0.0555096868	0.0107571958	-0.0113793531	0.0260869819	-0.0460938647	0.0705786698	-0.0177095934	0.0337661316	-0.0154759192	0.0780117478	0.0598810368	-0.0061313965	0.0004418311	-0.0225184004	0.0153634352	-0.0130073202	0.0179756454	-0.039855315	0.0067999587	-0.0054398305	0.0459184218	-0.0021010959	0.079009699	-0.027779068	0.0361094867	-0.029779213	0.0103197151	0.0643751668	-0.0496015384	0.0583754033	-0.116238874	0.1243984978	0.0032011603	-0.0094137398	-0.014527953	0.0079508845	0.0639203049	-0.0540205254	-0.0686287064	0.0825194956	0.0441482609	0.098443607	-0.0758944866	0.0534561822	0.0296404824	0.0392568865	-0.119463719	-0.1117732684	0.0135292189	0.0708244608	0.0031884335	-0.0703410781	-0.0540713116	0.0752366963	0.0050864194	0.0208585239	0.0357589111	-0.0425434468	-0.0296465912	-0.036163948	0.0138427794	0.0179448584	0.1098924634	-0.0880218633	-0.0075999526	-0.0195985614	0.0933322898	0.0021165697	0.0156245074	-0.0127946932	-0.0613652446	-0.0344577074	-0.0169613794	0.0404152502	0.0154388142	0.0979101341	-0.1054750312	-0.0120020832	0.0390849943	0.0064849355	0.0227164606	-0.0285548426	0.0239061436	-0.0729771947	0.0951455337	0.0747264919	-0.0555956607	0.0029437184	-0.0634695196	0.024306816	-0.0002521201	0.0289588231	-0.0076656678	0.0617477267	-0.067533695	0.000192277	0.0721488432	-0.0500943668	0.0277202642	0.0458205571	-0.0004544206	0.0392285801	-0.0320634057	0.0471604614	-0.015243932	0.0215857907	-0.0317523742	0.0524053906	-0.0593319472	0.0417537461	-0.0098917708	0.0082693749	0.0923973965	-0.0350643417	0.028162894	0.0172511509	-0.0129569822	0.0218153428	-0.0188283467	0.0040980865	-0.0545227939	0.0141561522	-0.0352319227	0.027042004	-0.0040910317	0.077104136	-0.0501809097	0.0472570257	-0.0335278002	0.0314311294	0.0456847121	-0.0371764019	0.1297135214	-0.0820001152	0.0590951626	-0.0327269693	0.009205438	0.0245895121	0.0156843601	0.0440803174	-0.0678349269	0.0004390069	0.1109684067	0.0144083885	-0.0771656623	0.1076197605	0.0852449017	0.0267309249	-0.0145054692	-0.0167875412	-0.0335218059	-0.1316964927	0.1180000692	-0.0113560772	-0.0829857351	-0.0437209624	0.0458268652	0.0076802518	-0.0285220308	-0.0096561662	-0.0044275108	-0.0050160069	0.0854875099	0.0192398302	0.0236366454	0.0840138209	-0.0941281459	-0.0454862716	0.0260881268	0.0923966392	0.0014850223	-0.0252886259	-0.0171834589	-0.0649961235	0.0318892922	0.0002827746	0.0116691597	0.0604772958	0.0484351871	-0.0404396428	-0.1097866487	0.0020950453	0.0291452563	0.0413827032	-0.005134109	0.0515247681	-0.1644082613	0.0395746263	-0.0153661441	0.008379064	0.0007378735	-0.0660466564	0.0766353609	-0.0423899153	0.0206987336	-0.0113380074	0.0093941084	-0.0128449017	0.036244895	-0.0020893529	0.0098463059	-0.0419966126	0.0713334453	-0.0060578125	-0.000202597	-0.019972837	0.0840425527	-0.0112196012	0.0845140955	0.0845101058	0.0845034564	0.0844941474	0.0844821793	0.0264783	n/a	n/a	0.00070110037089	-0.0917495	n/a	n/a	0.00841797075025	-0.127144	n/a	0.016165596736	n/a	-0.00591679	n/a	3.50084039041e-05	n/a	-0.00128099	n/a	1.6409353801e-06	n/a	-0.000293802	n/a	n/a	8.631961520400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
353.5883297610009	-2.3958552652092635	5.74012245183095	125024.70694317431	271.40237149750504	-3.830672243310573	73659.24725446974	14.67404983567006	259.9093735198792	0.2123162599046395	0.0450781942198944	67552.88244349607	259.3959967709155	869.924985468219	1.093182	82.07976499999998	0.13999305	0.077852	-0.0211323394	0.0810871049	-0.0655937015	0.045733029	-0.0896490486	0.0050218622	-0.0270047299	0.0221680685	0.0114955125	0.0783660152	0.0536262642	-0.0062671346	0.0918931523	-0.0597769031	-0.0004112818	0.0565371286	0.1175197891	0.0015040102	-0.1321536268	-0.0496890888	0.0769773737	-0.00948467	0.1407235245	-0.0464993337	-0.0077377098	-0.0328413284	0.0179796304	0.0094498093	0.050521489	0.0607510137	0.0497973905	0.0037410347	-0.0367743841	0.0415107642	-0.0677996803	0.0923060591	0.0717669286	-0.0435737105	-0.0913097916	-0.0286102751	0.0403772692	-0.0694621573	-0.0110759386	-0.0043510827	0.0602981353	0.1321317291	-0.0848988042	0.0009044368	-0.0046325475	0.0313637374	0.0244121016	0.1027713353	-0.0191400406	0.0066943518	-0.0059326754	-0.0152563268	0.0119550176	0.0478631349	-0.0446651938	0.0235598731	-0.0142432889	0.0018995123	-0.0001137783	-0.0002229868	-0.0367761113	-0.008284633	0.0073381399	0.0425109355	-0.0283119529	-0.0536817775	-0.0015687675	0.0259894167	0.0449630421	-0.0615221416	-0.0141816545	-0.0647612888	0.0353688973	0.0078128175	-0.0834683071	0.018021581	-0.0247141335	0.0426103945	-0.027605331	0.0541664155	0.1234537845	-0.0063528594	0.0063615717	0.0047897697	0.0264420587	-0.0086528569	0.0162963377	-0.0646370452	-0.0810981839	-0.0025788533	0.0377212461	0.0080855918	-0.0560378936	0.041137617	0.0326706229	-0.0466352753	0.0156341321	-0.0948469675	0.0380138634	-0.0387618475	-0.1222154135	-0.116383647	-0.0907710947	0.0177828043	-0.0932597695	-0.0237232529	-0.0469110807	-0.0129523275	-0.0681723201	0.0712387213	0.0281113951	-0.0697942093	-0.0041249228	-0.0955733921	-0.0774543494	-0.0752698615	0.0605729751	-0.1346611183	0.082963069	-0.0783438465	-0.0187316885	-0.0073298035	0.0077651843	0.0831024745	0.0658531068	-0.059217509	-0.0022665108	0.0657669501	0.118261977	-0.0108219986	0.0731077043	-0.0358645329	0.0426087615	-0.0664775858	0.0914324282	0.0588714975	-0.0534700067	0.0962298461	-0.0303381065	0.0434501655	-0.0694690568	-0.0181571205	-0.0031949375	0.059767795	0.1410323701	0.058490446	0.0301687723	-0.0130113199	0.0346903478	-0.0379878435	0.0881604151	0.0487178029	-0.0030107186	0.0051157817	0.0101268069	-0.0071070699	-0.0512001734	0.0441211001	-0.021370171	0.0158141391	-0.0082683362	-0.0008929248	-0.0059473025	0.0344466779	-0.010141149	-0.0166317653	0.0381123644	-0.0304234408	-0.0151482907	0.0435715298	0.0207667575	0.0434526198	-0.0274349886	-0.0659663006	-0.0533118865	0.0417356586	0.0065567814	-0.1043132969	0.0188999072	0.0039506256	0.0340944772	-0.0360000128	0.0107555532	0.1309360664	-0.0148395124	0.023459751	0.0125475568	-0.0232958391	-0.0149366678	0.0069273046	-0.06363865	-0.0280724948	0.0644159002	-0.010296142	0.0493690714	0.0596008063	0.0457366881	0.0255436808	0.0665417981	-0.0022468046	0.0639426988	-0.0595232124	-0.0093128286	-0.0888752854	-0.1711858469	-0.0278408177	-0.0279820431	-0.0129343201	0.085493089	0.0535723189	0.0447434837	-0.0556273945	-0.0093575082	0.0569602737	-0.0509086733	-0.0024650094	-0.1085448634	0.0050218459	0.126488869	0.009862028	0.1191405183	0.085804427	0.0167923692	-0.0911678544	0.0561405376	0.0098518708	-0.0228436739	0.0358225411	-0.0930260545	-0.1029945484	0.0241635081	0.0459987363	0.0766444325	-0.0530593389	-0.0066391917	0.055039489	-0.1595716973	0.0424828196	-0.0304724685	-0.0523969613	0.0126162478	0.0097853128	0.0775687524	-0.0430880552	-0.0098147441	-0.0062010383	0.0746506409	0.0122740087	-0.0227044848	0.0148440232	-0.0518622969	0.0812428155	-0.0301002953	0.0431094633	-0.0257699433	0.0440230047	-0.0677446178	0.0232322238	0.0845034564	0.0844675524	0.0844077238	0.0843239875	0.0842163671	0.0264352	-4.3100000000000777e-05	1.857610000000067e-09	0.0006988197990399	-0.125228	-0.0334785	0.00112080996225	0.015682051984	-0.175425	-0.0482809999999999	0.0307739306249999	0.0023310549609999	-0.00509205	0.00082474	2.59289732025e-05	6.801960676e-07	-0.00111027	0.00017072	1.2326994729e-06	2.9145318400000026e-08	-0.000125453	0.000168349	2.8341385801000004e-08	1.5738455209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
351.67821216980553	-1.9101175911953876	3.648549212194069	123677.56491495077	266.09806394284686	-5.30430755465818	70808.17963413142	28.135678634403845	259.58677101858785	-0.3226025012913283	0.1040723738394214	67385.29168785676	259.0503335098889	856.8081077796214	1.033627	77.60822299999998	0.23759505	0.13945	-0.0037567358	0.0525595579	-0.0772269887	0.0863269356	-0.0766071998	0.0200478785	-0.0416337422	-0.0948575063	0.0291458113	0.0196392663	-0.0229176557	0.001227419	0.0826467076	-0.0497472066	0.1224986114	-0.0168463785	0.0421556894	-0.0751729696	-0.0083149314	0.0312243273	0.0539923916	0.0028615705	0.0937815057	-0.0002403892	0.0159713739	0.0150072479	0.0626626841	0.0249509529	0.0602935036	0.0944776717	0.0198107962	0.0212525933	-0.0382183575	0.036102395	-0.0937953766	0.0889196272	0.1102300373	-0.0876570968	0.0023652393	-0.0486798606	0.0100314645	-0.0300693363	0.0106381665	-0.0517914835	-0.0259442272	-0.0591353925	-0.0803307613	0.0573270139	-0.0194543373	0.0113701961	-0.0119238444	-0.0283556456	0.053091162	-0.0688802726	-0.0277456194	0.0350564257	0.0073809084	0.0188000679	-0.0486228417	0.0441658641	0.0184166243	0.0003773829	-0.0049979771	0.069255908	-0.0176677163	0.0163861888	-0.040153437	-0.0395842548	-0.0697923729	-0.0761450512	0.045719506	-0.0433144179	-0.0735113378	-0.082735908	0.0329560578	-0.0415477655	-0.0468862522	-0.0993098618	0.0853919781	0.0914806672	0.0216720513	0.0260643919	0.0778383023	0.0398046359	0.0458124141	0.0400893872	-0.0003954329	-0.0002113517	-0.01808165	-0.0918395083	0.038702932	-0.0065022963	0.0711149568	0.0386643178	0.0704779901	0.0497137536	0.1690338019	-0.0781611705	-0.0610178826	0.0211303664	0.0584222714	-0.0065878598	0.0474994924	0.038520587	0.058441364	0.0299280008	0.006962265	-0.0620414457	0.053459667	-0.0158211672	-0.0097892323	-0.0205837772	0.0334863582	0.2964973096	-0.0640672233	-0.0093789043	0.0115284543	0.0628954185	0.0572969652	-0.1099829802	-0.0026153053	-0.0038165799	0.037621057	0.0291125279	0.0896332511	-0.0158829048	0.0318621716	-0.0247832501	0.1219404138	-0.1272857123	0.0351857444	-0.0075334155	-0.0456025319	-0.134618259	0.0381297866	-0.0376080048	0.0370629079	-0.091790137	0.0896119289	0.0995104973	-0.1023052929	0.0031095948	-0.0454846402	0.0159175275	-0.0283346174	0.0217444254	-0.0521056403	-0.0305172837	-0.0516977688	0.0726723207	0.0675933178	-0.0161337049	0.0088190972	0.0082665255	-0.0075385271	-0.0658408843	0.0485533524	0.0450026934	-0.0317983203	-0.0023734145	-0.0205798741	0.0509547963	-0.0343436776	-0.0013204796	0.0067661891	-0.0107877019	0.0541088796	0.025454678	-0.0270607623	0.0365829566	-0.0411646143	-0.0395743806	-0.0648718883	0.0369679004	-0.0848907002	-0.0641059954	-0.0951291037	-0.041489601	-0.0622665285	-0.0572776114	-0.1128770344	0.0532252135	0.0437878182	-0.0250421411	0.0256050375	0.0832482647	0.0007373104	0.0724523987	0.0439266429	-0.0143808191	-0.0114078542	-0.0579065228	0.0424724353	0.0210235876	-0.0264475272	0.0977044426	0.0364380499	0.0052184615	-0.0912307062	-0.1629517402	-0.056189817	-0.0763740733	0.0035261111	-0.018860314	0.0878903975	0.0264026848	0.0392782902	0.0354089042	0.0431041711	0.036610413	-0.0314806689	-0.0227284845	-0.0117108958	0.0185964195	-0.0510086252	-0.0141506305	-0.245535939	0.1654642129	0.091321967	0.0424655854	-0.0195819002	0.0849679284	0.0112143868	-0.0099506333	0.0182616939	0.0354035869	0.0891925019	0.0626557441	-0.0291817945	-0.0002784097	0.0555892788	0.0076221592	-0.155638475	0.0160188976	0.0106867106	-0.1267029743	0.0085956051	-0.1040657002	-0.0157133414	0.0558243421	-0.1577702072	0.0179958761	-0.0375541604	-0.0110673651	0.0161423751	-0.0726618794	0.0570850797	-0.0454552114	0.0583630388	-0.0020235187	0.0022621521	-0.0056615978	0.0155578664	-0.0116551878	0.0025998825	-0.0565898062	0.0452373472	0.0062569227	0.0256441876	0.0235073547	0.0186614789	0.0242239034	0.0844821793	0.0843824671	0.0842163671	0.0839840102	0.0836855791	0.0262114	-0.0002237999999999	5.0086439999999865e-08	0.0006870374899599	-0.0553384	0.0698896	0.00488455618816	0.00306233851456	-0.0718847	0.1035403	0.0051674100940899	0.01072059372409	-0.00596521	-0.00087316	3.5583730344100004e-05	7.624083856000008e-07	-0.00137278	-0.00026251	1.8845249284e-06	6.891150010000005e-08	-0.00026861	-0.000143157	2.0493926649000004e-08	7.21513321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
351.6748498407587	-0.0033623290468085	1.130525661901252e-05	123675.2000105202	265.10709578139904	-0.9909681614478244	70281.77223364789	0.9820178970032816	259.30052359746946	-0.2862474211183894	0.0819375860969285	67236.76153792182	258.7575791961424	850.7687445483117	0.998673	74.983742	0.18921695	0.110996	-0.0149365374	0.0300479248	-0.0963319047	0.0628586514	-0.0615211913	-0.0449842172	-0.0281492582	-0.0031499747	0.0101195231	0.0255077096	0.0193842072	-0.0873949809	0.0071542188	-0.109784039	0.0081860597	-0.0401990794	0.0855153091	0.0514878388	-0.0574573215	-0.0283807291	-0.0005826579	-0.0614300671	0.1149231525	-0.0327106698	-0.0029906843	-0.0290290946	0.06226724	-0.018167474	0.012059254	0.1097018904	0.0416996189	0.013000631	-0.0333598528	0.027640465	-0.0851111095	0.091231748	0.0206957208	-0.0289944764	-0.0844119349	0.004141579	0.0495510762	-0.0898490598	0.0253423084	0.028894145	0.067506044	0.0512620591	-0.0209573831	0.0084190088	0.0187413788	-0.0199468929	0.0224844328	0.0296802035	0.0424316327	-0.090748495	0.0209142312	0.0109330285	-0.0507912015	-0.0748071718	-0.0858762835	0.0175305636	0.1023833653	0.0106154539	0.0123195767	-0.0102104966	-0.0488777665	-0.020457619	-0.0038104971	0.0464124073	-0.0002439207	0.061035595	-0.0151900935	-0.0811218279	-0.09023204	0.0194791106	0.0900672264	-0.0064861915	-0.0034878561	0.0076508388	0.0573265458	-0.0616419466	0.0378202671	0.0478259028	0.0305131223	0.0281571982	-0.1527382839	-0.0307609018	0.0522096815	0.0297740734	-0.0186845471	-0.0057934669	-0.0095245818	-0.0055172943	0.0295497137	-0.0600592831	0.0760272062	-0.0647014402	0.1299337308	-0.0790312914	0.0715793921	-0.0087106645	0.1630647312	0.0475889052	-0.0010976336	0.018537883	0.1027066065	-0.0266514262	0.0168680928	0.0279914831	0.0610447031	0.0489980863	0.0522038857	-0.0051428883	-0.0322678814	0.0188823583	-0.0352691674	0.0532689291	0.1571477877	0.0753054662	0.1416433461	0.1118541152	-0.0082648262	0.1015748682	-0.0625220124	-0.0001960485	-0.0368037226	-0.1079843545	-0.0737710197	-0.0242715508	-0.0011037902	0.0456623021	0.0146580385	0.0579527309	0.0758132436	0.0546744884	0.0338102803	-0.0328001483	0.0280997033	-0.0842946123	0.0914911456	0.0118827964	-0.0331580322	0.0879297139	0.0017875755	0.0468485866	-0.091073354	0.0148515809	0.0381809637	0.0669065467	0.0509061991	0.0145386099	0.0173372493	0.0148087261	-0.0243524211	-0.0183377494	0.0300967092	-0.0298608363	0.1036972417	-0.0006120509	-0.0036905252	0.0588605328	0.0699749796	0.0925305685	-0.0352624316	-0.0929632264	-0.0141096538	-0.0110990728	-0.0091748898	0.055762295	0.005959885	0.0070495318	0.0333756158	-0.009584112	0.0571044041	-0.0672923524	-0.0809495924	-0.0914933694	-0.0285436126	0.0787672601	-0.0101537236	0.0140258475	0.0132409167	0.0963000416	-0.0377376336	0.0499195506	0.0729342934	0.0319671507	0.0485302184	-0.1103495472	-0.0477793814	0.0388578135	0.0302509188	0.0164700658	0.0217606125	-0.0176064377	-0.0227344643	0.0557817777	0.0140828755	-0.0178713796	0.077155903	-0.1063203456	0.0047415536	-0.0915623629	0.0481374514	0.079142433	0.0880108735	0.1631141998	0.0330985345	0.0908968647	0.0265282671	-0.0166174985	0.0163202756	0.0323195287	-0.0603640438	0.0009181284	-0.0231976755	-0.0310433807	0.0216178689	0.0522751152	0.110193913	0.1367374502	0.059940656	-0.0471503515	-0.196192587	0.009169696	-0.0727548623	-0.0391049785	-0.0787450298	0.0253310694	0.0715739113	-0.0518894113	0.0597348171	0.0119301778	0.0568762004	-0.040586407	0.0405563811	0.0727532644	0.0184504992	0.0171946474	-0.0084193786	0.0555788558	-0.1431093003	0.0266527113	-0.0261779133	-0.0729332885	0.0267430882	0.0019182261	0.031044986	-0.0373431054	0.0177848189	0.0108982331	0.0682644809	0.0011250327	-0.0420242732	0.033205226	-0.062129124	0.067733733	0.026729254	0.0004187308	-0.039997971	0.0319897785	-0.0432618602	-0.0083637819	0.0844502671	0.0842548926	0.0839296032	0.0834749003	0.0828914853	0.0281385	0.0019271	3.713714410000004e-06	0.00079177518225	-0.0971352	-0.0417968	0.00174697249024	0.00943524707904	-0.159821	-0.0879363	0.0255427520409999	0.0077327928576899	-0.00519716	0.00076805	2.7010472065600003e-05	5.899008025000003e-07	-0.00113993	0.00023285	1.2994404049e-06	5.421912250000008e-08	-0.000118375	0.000150235	2.2570555225000013e-08	1.4012640625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
