trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
-0.0668	-0.0139	-0.1485	0.004078834461910747	-0.0011030480872604163	-0.0011013027580084218	0.97339493	72.25081635	0.92971495	0.11199980095710868	0.0187884	0.00012
-0.0654	-0.0574	-0.1151	0.003717551306747922	-0.0011431906600562858	-0.0010122909661567112	0.95684534	71.02241516	0.92716946	0.10282187599052028	0.0177321	0.0001
-0.0697	-0.0035	-0.1376	0.004448844263333546	-0.0009773843811168245	-0.0009302604913129776	0.95836496	71.13520813	0.92689219	0.12965648551844092	0.0203315	0.00022
-0.0731	-0.1142	-0.1028	0.003710569989739945	-0.0009128071987930344	-0.0008761552845011534	1.07058644	79.46491241	0.98267209	0.1917478331364608	0.0196282	0.00016
-0.0716	0.0372	-0.1494	0.00443837228782158	-0.0009878563566287904	-0.0009354964790689606	1.16951478	86.80792999	1.01851326	0.24260963252425993	0.0214684	0.00023
-0.0696	-0.023	-0.1107	0.003974114706791089	-0.001059414855960558	-0.0009197885158010115	1.00474191	74.57756042	0.94321367	0.12847620218151037	0.019477	0.00012
-0.0738	-0.0626	-0.1082	0.003900810878207326	-0.0009808750396208131	-0.0008342673824532895	0.93710756	69.55736542	0.91993105	0.05816823891356152	0.0192889	0.00011
-0.0719	-0.0232	-0.0838	0.003876376268679406	-0.001043706892692609	-0.0008115781021773631	0.92929786	68.97768402	0.92028001	0.07119778714378212	0.0194735	0.00014
-0.0722	-0.1213	-0.1146	0.0038990655489553323	-0.000932005820564972	-0.0007853981633974483	1.03693795	76.96733856	0.97233323	0.13722851455917387	0.0205346	0.00016
-0.0656	0.0127	-0.1304	0.0042935099599060505	-0.001059414855960558	-0.0008185594191853405	1.07036805	79.44869995	0.98068623	0.1841507351067098	0.0208756	0.00019
-0.0669	-0.1251	-0.103	0.0036896260387160127	-0.001001818990644745	-0.0007888888219014368	1.09326041	81.14790344	0.98738775	0.2010575191894877	0.0199954	0.00014
-0.0648	-0.0165	-0.1378	0.004195771521794368	-0.0009669124056048585	-0.0007609635538695277	1.0421145	77.35157013	0.96418817	0.17394886680750757	0.0206872	0.00016
-0.0643	-0.0568	-0.099	0.003790855135331684	-0.0010611601852125523	-0.0007871434926494425	0.94364667	70.04273224	0.91853731	0.10586720524251464	0.0188967	0.00011
-0.0685	-0.0573	-0.0899	0.0034051373706409367	-0.0010960667702524388	-0.0009075712110370514	0.89215827	66.22097778	0.89699944	0.04085260340591214	0.0174287	0.00011
-0.0679	-0.0645	-0.0688	0.0033545228223331013	-0.0011449359893082802	-0.0009145525280450286	0.8870734	65.84355164	0.89805132	0.0342232542185827	0.0172936	0.00012
-0.0677	-0.0672	-0.0849	0.003569198320328404	-0.0009896016858807848	-0.0008063421144213803	0.88194686	65.46302795	0.89458472	0.04291101075232232	0.0179987	0.0001
-0.0662	-0.0372	-0.0677	0.0034243359924128747	-0.001059414855960558	-0.0008255407361933179	0.88287657	65.53203583	0.89243226	0.060393705988362016	0.017597	7e-05
-0.0716	-0.1761	-0.0646	0.002811725424962865	-0.0008639379797371932	-0.0008080874436733745	1.12470281	83.48173523	1.02625353	0.1886770368096659	0.0195554	0.00029
-0.0743	-0.0153	-0.0998	0.0031677725923697077	-0.0009704030641088471	-0.0008377580409572782	1.21327448	90.05602264	1.03955444	0.22330914245312	0.016806	0.00013
-0.0697	0.0723	-0.083	0.003570943649580398	-0.0010733774899765126	-0.0010035643198967395	0.99342978	73.73791504	0.95703543	0.14259758810089085	0.0189694	0.00015
-0.07	-0.0723	-0.0711	0.0033196162372932147	-0.0010611601852125523	-0.0010175269539126942	1.1072216	82.18418121	0.98696408	0.17067536755335497	0.0171096	7e-05
-0.0693	-0.006	-0.0985	0.003886848244191372	-0.0011955505376161158	-0.0010559241974565693	0.94067568	69.82221222	0.91384234	0.1314009801422798	0.0179889	0.00013
-0.0698	-0.1152	-0.0846	0.0035744343080843866	-0.0011013027580084218	-0.0009913470151327792	1.00511777	74.60546112	0.94224106	0.14716194490192347	0.0178822	0.00012
-0.0684	-0.0578	-0.1051	0.0040055306333269865	-0.0011327186845443199	-0.001043706892692609	0.91944337	68.24623108	0.90318625	0.10504360646691636	0.0183105	0.00012
-0.0732	-0.1575	-0.0801	0.0035744343080843866	-0.001085594794740473	-0.0010070549784007281	0.99002063	73.48487091	0.93276158	0.15524360646691637	0.0192345	0.00023
-0.0722	-0.0804	-0.1079	0.003961897402027128	-0.0011903145498601325	-0.0011030480872604163	0.94751781	70.3300705	0.9144168	0.13530879789610448	0.0183492	0.00011
-0.0759	-0.1631	-0.0743	0.00342259066316088	-0.0011100294042683937	-0.001064650843716541	0.97993553	72.73629761	0.92913834	0.1528994564000931	0.0192191	0.00017
-0.0752	-0.0472	-0.11	0.003824016391119576	-0.0011623892818282235	-0.0011676252695842063	1.06890643	79.34021759	0.96761946	0.1801380015693095	0.0174117	0.0001
-0.0768	-0.093	-0.069	0.0033143802495372316	-0.0011676252695842063	-0.0011536626355682519	0.97545213	72.40351105	0.9331303	0.11484173816771406	0.0169352	8e-05
-0.0768	-0.0393	-0.1063	0.003682644721708035	-0.0011327186845443199	-0.001186823891356144	0.98997849	73.48174286	0.93582016	0.11281661564992908	0.0169204	0.0001
-0.079	-0.0471	-0.0641	0.003337069529813158	-0.001254891732183923	-0.001291543646475804	1.00880003	74.87878418	0.95058593	0.08082339973270702	0.0162013	0.0001
-0.0818	-0.0662	-0.0833	0.003371976114853045	-0.0011274826967883368	-0.0012374384396639797	0.9766137	72.48973083	0.93300126	0.05192104136236485	0.0160562	0.0001
-0.0812	-0.0356	-0.0705	0.003342305517569141	-0.0012863076587198209	-0.001308996938995747	0.93450606	69.36426544	0.91486813	0.057002702927357776	0.0156673	0.0001
-0.0815	-0.0819	-0.1144	0.0033824480903650108	-0.001377064779823526	-0.001291543646475804	1.02167559	75.83447266	0.95795289	0.09791764932097592	0.0163296	0.00013
-0.082	-0.0858	-0.1029	0.003242821750205464	-0.0014311699866353504	-0.001308996938995747	1.03426015	76.76857758	0.95935917	0.02645924197456571	0.0155566	0.0001
-0.081	-0.081	-0.1451	0.003572688978832392	-0.001350884841043611	-0.0011903145498601325	1.01810277	75.56928253	0.95398305	0.07444173816771411	0.0168833	0.00012
-0.0818	-0.0703	-0.1065	0.003298672286269283	-0.0014451326206513049	-0.0012042771838760874	1.0059334	74.66600037	0.95055194	0.0692113553093379	0.0157374	0.0001
