global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
352.4938091871033	n/a	n/a	124251.88551523398	366.1673869531621	n/a	134078.55526810675	n/a	234.68014175157813	n/a	n/a	55074.76893254081	234.4874660726216	588.3235045161936	n/a	n/a	n/a	n/a	0.0505152615	-0.0906365376	0.021837373	-0.0017982911	0.0106484499	-0.0033318314	0.0184644208	0.0575233548	-0.1114878753	-0.0403780688	0.0575529688	0.0244585721	-0.0618225982	-0.0920603636	0.0975157072	0.0016665072	0.0278038709	0.1433609501	0.0337729581	-0.0269487894	0.0080150003	-0.0475625396	-0.1345755553	0.0643141374	0.0363973998	-0.0463559861	-0.0076863815	0.0108690786	-0.0647046249	0.0311803562	-0.0014467889	0.0314982335	-0.0074725291	0.0183932792	-0.0742896068	0.1315263778	-0.0601079957	0.0692863769	-0.0325130176	0.0520506956	-0.0220716044	0.0497988401	-0.0321091451	0.0842777886	-0.0590261992	0.002033566	-0.0689608647	0.0127125587	-0.081529969	0.0176844475	-0.0738347391	0.1094186311	-0.0874409607	0.0681475303	-0.1459043227	-0.0141285263	-0.0811602064	0.0383891392	-0.0927070795	0.0453154907	-0.0377270558	0.0690451634	-0.0420825098	0.0121004491	-0.1056022916	0.037050513	-0.0131047326	0.05789364	-0.0360847739	0.1010729227	-0.105393965	0.0829747552	-0.023328854	0.0834423232	-0.0757153824	0.0309164039	0.0532833137	-0.0219004015	-0.0236232904	0.0479637886	-0.0407792187	-0.0452132167	0.0157684659	0.0269545171	-0.0776344917	0.1090983533	0.0078919191	0.0315545111	-0.0228233321	-0.0388818083	-0.0278316737	0.0894028731	0.0453046451	-0.047598954	-0.0100447436	-0.0451893674	0.0132834007	0.1073210574	0.0625425178	-0.115979088	-0.0229177713	0.0611280902	-0.0656214252	-0.0220493854	-0.0484512292	0.0680028745	0.0427633009	0.0314375746	-0.0864849171	-0.0054358026	-0.0571610607	0.0858544071	0.0627759825	0.0064847061	-0.0970894264	-0.0739579053	0.0527334221	0.0383228023	0.042184724	0.0135095526	-0.0253731376	-0.050439618	-0.0072939653	0.0605097799	0.0912959272	0.0010546466	-0.0853407595	-0.0708162838	0.0176406932	0.0353877418	0.0143707322	0.0060519775	0.0293614637	-0.0216241055	-0.0925460765	0.0879019884	0.0466985029	0.0054277584	0.0691932048	-0.0542337026	-0.028394912	-0.0530737983	-0.0751159028	0.0102525263	0.0759227643	0.0235103251	-0.0075826073	0.0125456781	-0.0645801729	0.0300090214	-0.0021953175	0.0303303059	0.0087745224	-0.0193892722	0.093609879	-0.1153581217	0.0755837394	-0.0561044975	0.0352828673	-0.0599021396	0.0306644541	0.0527488036	-0.0399412094	0.0894425139	-0.0477644318	0.0352342398	-0.0636427467	0.0127307419	-0.0776116343	0.0251319978	-0.0535679573	0.1092252709	-0.0897848716	0.0562317324	-0.1464150157	0.0344494494	-0.0751546383	0.0115218816	-0.106799383	0.0291235252	-0.076395711	0.017910085	-0.0021827543	0.0772505107	-0.0621497768	0.0910310222	-0.0606600735	0.0608926773	-0.0382041984	0.0737358516	-0.1117449764	0.1168300332	-0.0282070447	0.0467921588	-0.0296270164	-0.0278343749	0.0792633567	-0.0175623238	-0.0283955922	0.0519697992	-0.0520711585	-0.0303670581	0.0305741558	-0.0128214954	-0.0424941368	0.0884217229	0.0033207804	0.0355685669	-0.0462647062	-0.0393129982	0.0658701196	0.0098096839	0.0919209464	-0.0121717774	-0.0721346587	0.034609072	0.0465635347	0.001275253	0.0025546557	0.1583382726	-0.0452375721	0.0584420606	-0.0051764395	-0.0806004044	-0.0013848389	0.0407957904	0.0653089406	0.0370660987	-0.0833813056	-0.0810731373	-0.0211323465	0.0464357267	0.1014440487	-0.0425121599	-0.0090080876	-0.0916603494	0.0375758881	0.0197754858	0.0762837067	-0.0268583786	-0.0442483585	-0.0459704287	0.0131095968	0.0059794431	0.1281440095	-0.0272922638	-0.0362509906	-0.0024992605	-0.0773188448	0.0556704825	0.0283510525	-0.0191773016	-0.0106802061	-0.0338067702	-0.0008697621	0.0701793044	0.0576199375	0.0462140909	-0.079178419	-0.0192507976	-0.0112130134	-0.0283443026	-0.0581506805	0.1140109076	0.0004916017	0.0749193581	-0.0179884095	0.0490383538	-0.0207580078	0.0540659006	-0.07241357	0.1087383014	-0.129351193	0.0188732568	-0.090397912	0.0940139012	-0.0041129676	0.0010393581	-0.1920888095	0.1221337413	-0.0488457036	0.0930478432	-0.0122767982	-0.0925541698	0.0163740901	-0.1148484846	-0.043503602	0.0538084218	-0.0512281185	-0.0343244872	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	0.0694762	n/a	n/a	0.00482694236644	0.0234428	n/a	n/a	0.00054956487184	-0.0824081	n/a	0.0067910949456099	n/a	-0.00167804	n/a	2.8158182416e-06	n/a	-0.00215539	n/a	4.6457060521000005e-06	n/a	-0.000102255	n/a	n/a	1.0456085025e-08	0.0
351.77359937655774	-0.7202098105455548	0.5187021712060639	123744.66521833894	360.4436528998077	-5.723734053354406	129919.62691575706	32.76113151352885	235.3588818693418	0.6787401177636525	0.4606881474618168	55393.803274786784	235.1400782533485	581.6155553827105	1.041622	62.768379	0.115299195	0.0515426	0.0337919841	-0.0505353025	0.0501516646	0.0410261479	-0.0160872758	-0.0140551271	0.0562473237	-0.0087779079	-0.0949302065	-0.0157916347	0.0479788305	-0.0562086334	-0.0450622199	0.0049056733	0.0568510207	-0.0183154421	0.0547533769	0.0750226051	0.0345692065	0.003688691	0.0534969955	-0.1403704473	-0.0586533513	0.035655833	-0.0258409579	0.0191524929	-0.0058999137	-0.0449933417	-0.0182881944	0.032639997	0.0553706386	0.0132179659	0.0374522189	-0.0221006422	-0.1095312698	0.1549276925	-0.0264877044	0.0470247772	-0.0576328192	0.0050473589	-0.0454218392	0.0138926501	-0.0918769667	0.0714876206	-0.0471769208	-0.0479321799	-0.1640183996	-0.0149715556	-0.1425038159	0.0129271286	-0.0514705484	0.0398317299	-0.1304075465	0.0502810084	-0.0686443409	-0.0801893829	-0.009449521	0.1880844115	-0.083379238	0.1056963258	0.0029793457	0.0402287462	-0.0497869988	-0.0875626023	-0.0956122086	-0.0207606284	-0.0994956288	0.0923145932	0.0270823934	0.0478489071	-0.1040874054	-0.0026263387	-0.0403345956	-0.0373008713	-0.0236862364	-0.0103702142	-0.0168787937	-0.0309995607	0.0310172999	0.0046298261	0.1156260364	-0.1092581843	-0.1176510783	0.0010596594	0.0240320273	-0.0872378506	-0.016766473	-0.0551985978	-0.0601209786	-0.0781004915	-0.0835284755	0.061268673	0.1132277022	0.024673309	0.0067434725	0.039142292	0.0332795808	0.0526423715	0.0602275558	-0.0824421571	-0.0465564911	-0.0006611262	-0.0391848862	0.102142515	0.0294980347	-0.0310166428	0.0632995682	-0.0138310383	0.0634018138	-0.019822734	-0.1526008508	0.051203947	-0.0682978148	-0.088712893	-6.45457e-05	-0.0842628227	-0.0170856874	-0.1164092189	0.0813604104	0.0161653949	-0.0939742465	0.005815763	-0.0020742736	-0.0933001868	0.0561653357	0.0443188272	0.0357000708	0.0176763431	0.0486810513	0.049504431	0.1001133302	-0.026295955	0.0159289658	-0.0951538002	-0.0099883863	-0.0460698254	0.0562852296	0.0712594715	0.1171949832	0.0049443647	-0.0706092003	-0.0157323777	-0.0869224286	0.0076624799	-0.0430115329	-0.0220783948	-0.0056993179	-0.0447070417	-0.0185647549	0.0302058729	-0.0565231843	0.0156364605	-0.0368534463	0.0139433208	0.1353783014	-0.1322563973	0.0351753917	-0.0399511425	0.0634622506	-0.0082880056	0.0563693533	0.0170569963	-0.0996135194	0.0766708105	-0.0318138376	0.0237137229	-0.1721847975	-0.01426761	-0.1232021245	0.0722110012	-0.0309670313	0.0304713843	-0.1543856047	0.0605324936	-0.0583609749	-0.0542023567	-0.0161382921	0.1564210793	-0.1598026299	-0.0162658482	-0.0031858473	0.0126325756	0.100404901	0.0440581456	-0.0580423593	0.0142146126	-0.0786418381	0.1361282635	-0.0394946283	-0.0190176139	-0.1058498663	0.0096355179	0.0638776281	-0.0001489967	0.0030897302	0.0527597334	0.0162353493	-0.0170972705	0.0111868658	0.0567020502	0.0775916159	-0.05193608	-0.1465591311	-0.0556922383	0.0077146117	-0.1280346374	-0.0298919304	0.101045274	0.0021812676	-0.1120989688	0.015996913	0.0204606985	0.0782411689	0.0061480779	-0.0539589912	-0.048588718	0.0461957711	0.0290252823	-0.0022399282	0.1325735208	-0.0089089618	-0.0095459506	0.1122242888	0.0087282087	0.0694466576	0.0524944169	0.0040262504	-0.0498976963	-0.0192012924	-0.1011156366	0.1329901084	0.0374115103	-0.0137856447	0.1507004815	0.0206123065	-0.0214713805	-0.0263349182	0.0948144342	0.060379046	-0.0187283984	-0.0361623116	0.0822328166	-0.0086429411	0.034375797	0.0343118263	0.0262977464	0.0782261964	-0.0465516034	-0.0538318354	0.0456405924	-0.0652105275	0.0240053545	-0.0667098363	0.0551397849	0.0983070224	-0.0064275879	-0.05621203	0.1449608829	-0.0559631531	0.0550963593	-0.0058393321	-0.0125283673	-0.0783495906	-0.0215733703	0.0072629251	-0.0375183073	-0.0299653641	0.0356283759	-0.0502306438	0.0277554598	-0.0298714412	0.08892043	-0.1399053729	0.0326438391	-0.0714025074	0.1256881664	0.0343858912	0.0067024221	-0.1557190599	0.1346739608	-0.0467212699	0.0661747946	-0.0054043791	-0.0877015666	-0.010939023	-0.1168607644	-0.0571649259	0.0576876674	-0.0893654868	0.078907971	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0584464	-0.0110298	0.0001216564880399	0.00341598167296	-0.00890395	-0.03234675	0.0010463122355625	7.928032560250001e-05	-0.0537412	0.0286668999999999	0.00288811657744	0.0008217911556099	-0.00121981	0.00045823	1.4879364361e-06	2.0997473290000001e-07	-0.00176382	0.00039157	3.1110609924e-06	1.5332706490000014e-07	-8.694009999999998e-05	1.531490000000002e-05	2.345461620100005e-10	7.558580988009998e-09	0.0
350.82258577377354	-0.9510136027842008	0.904426872680586	123076.4866889967	359.7290109402288	-0.7146419595788984	129404.96131203526	0.5107131303907679	235.62268811838365	0.2638062490418633	0.0695937370335376	55518.05115613309	235.38844182134048	581.4833171378684	1.083965	65.319939	0.1437677555	0.112915	0.0264404023	0.0257580074	0.0570540589	0.0636847838	0.0101881046	0.0099760202	-0.0003399926	-0.0050159819	-0.02577718	0.0765676658	-0.052034203	0.0392041643	-0.1223549358	-0.0285866627	0.0934025255	0.0458248665	0.0402756168	0.0985365604	0.0430958834	0.086458758	0.0878655172	-0.0935588352	0.0317525224	0.1273439814	0.023658847	-0.008228395	-0.0013804642	0.0279513371	-0.0073738851	-0.0493259373	0.0862920657	-0.0237034689	0.0367015712	0.00620817	-0.1278811445	0.1335979216	-0.0203014632	-0.0214827035	-0.1221431315	0.0050233174	-0.069686113	-0.0037120732	0.0493464511	-0.0213199017	0.0019019672	-0.0243986992	-0.0768291575	-0.0146940295	-0.0945222246	0.0671775675	0.0715214632	-0.1219022268	0.1169851708	0.0095484434	0.078607536	0.0791239235	0.090885967	0.0936902099	0.0442231731	-0.0583718425	0.0432831246	0.1544608282	0.0080393859	-0.0287120921	-0.0173924926	0.0161191004	-0.0146476087	0.0157960375	0.073443417	-0.0265804814	-0.080110184	-0.0576026302	-0.07955656	-0.1133612292	-0.0943682581	0.0532060235	-0.0530458617	-0.0177989985	0.0599877691	-0.0920699486	0.0371439761	0.0456083718	0.1023060446	0.0091862216	0.0267632391	-0.0904426814	0.0186373643	0.0538703997	-0.0275868096	0.070148651	-0.0527250148	-0.0750437081	0.0129429044	0.0107947094	0.1300884328	-0.0165828655	0.1019384919	0.0364231448	-0.044915743	0.0433566459	-0.0409210464	-0.09319794	-0.0505317863	-0.0800171841	0.0139552192	-0.1295346248	0.102255841	-0.12856164	0.0165598146	-0.1015536417	0.1065610705	-0.0597723085	-0.0654149511	-0.1932962762	0.0297268076	-0.0163917055	-0.0596908429	0.0568771095	0.0604602924	0.0344708489	0.0746848022	0.0965266865	-0.1164977759	0.1016607744	-0.1521971183	0.1264288648	0.0585055346	-0.0459967246	-0.0968697575	-0.0534795834	-0.0807505343	0.0623537916	-0.0819735066	0.067923121	0.0356590843	0.0588336109	-0.0715761428	0.0330935449	-0.0284004393	0.0784291503	0.0729069584	-0.0665222771	-0.0152237955	-0.0076835924	-0.0306401165	-0.0129407122	-0.0013569341	0.0280108336	-0.0009187855	-0.0502297125	-0.0857928322	-0.0236271559	-0.0349788037	-0.0125094441	0.1481312583	-0.1094607228	0.0229337143	0.0325339297	0.1220111937	-0.0026764471	0.0679620902	0.0011652942	0.0435062788	-0.0132606451	-0.0015819271	0.0090804953	-0.0900253877	-0.0133466603	-0.1162980817	0.0014958166	0.0510699271	-0.1271923101	0.1285855188	0.0290171814	0.0979721234	0.0497926106	0.0900474243	0.1281245271	0.0484524425	0.0268690872	-0.0244230408	0.1135300149	0.0299334173	0.0721568008	-0.0073516193	0.0190746147	-0.0073407927	0.0072246939	0.0318221664	-0.0735359522	-0.0856552761	-0.0577237041	0.160258423	-0.0334210322	-0.0512289877	-0.051986884	-0.0046939042	-0.0301115388	0.0263845604	-0.0608088144	0.0747809712	0.0184648478	0.071930036	0.0570886897	0.0534467404	-0.0487734442	-0.0317940924	-0.0869283407	0.0886094809	-0.0265929513	-0.0810913737	0.095023006	-0.0762772266	0.0267873073	-0.0938831988	-0.0210525597	0.1045441554	0.0094509681	0.0175513262	-0.0670488108	-0.0337686112	-0.0866427564	-0.0394825132	-0.022126009	0.0786726072	-0.0594805085	-0.2237249125	0.0914604372	-0.0242879932	-0.0640183787	-0.0803527764	-0.0199453973	-0.1191792141	0.1534473696	-0.0671375656	0.0489959068	0.0166834787	-0.0346930927	-0.1029698165	-0.1217482072	-0.0082224277	-0.1296420617	-0.0664017764	-0.0396829002	-0.147671227	-0.0545679442	0.0354288029	0.1650725208	0.0293622488	-0.0185564459	0.0482520438	0.030317502	0.0579742348	0.0098691654	-0.0299644935	0.112127228	-0.0378662489	-0.0594983608	0.0303979897	0.0457954682	-0.083993521	0.1013686024	0.0200893389	0.0136987604	0.0020894033	-0.024152718	0.0222283917	0.0467300392	0.0387459746	0.0453244527	-0.0734167258	0.1005771094	-0.125464393	0.0467761504	0.0218808447	0.1188522242	0.0240481106	-0.0298650803	-0.1149589679	0.0315754757	0.0323192903	0.0901321137	0.0462081164	-0.0676641677	0.0566464606	-0.1064318025	-0.056697082	0.0809681478	0.0013506547	0.019013015	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	0.0547087	-0.0037377	1.3970401290000026e-05	0.00299304185569	0.102585	0.11148895	0.0124297859721025	0.0105236822249999	-0.0633774	-0.0096361999999999	0.00401669483076	9.285635043999996e-05	-0.00115335	6.645999999999996e-05	1.3302162225e-06	4.416931599999994e-09	-0.0015407	0.0002231199999999	2.3737564900000004e-06	4.978253439999992e-08	1.57801e-06	8.851810999999999e-05	7.835455797972097e-09	2.4901155601000002e-12	0.0
349.7957993445871	-1.0267864291864155	1.0542903711613902	122357.10123911864	356.41304980888566	-3.3159611313431583	127030.26207407122	10.9955982245786	235.57650714363567	-0.0461809747479833	0.0021326824286738	55496.29071799543	235.36090770032405	570.4744835447997	1.075574	64.814308	0.1782924005	0.123878	0.0019334266	0.0667794216	-0.0123030812	0.0377351782	0.0718313895	-0.0517274229	0.0243237104	0.0081596614	0.0690110599	0.0521138847	-0.054474501	0.0138482003	-0.0498319262	-0.0198958145	0.0994932094	0.0053009145	0.0211340475	0.0240236972	0.0385049384	0.0196612761	0.0272527805	-0.009289719	0.0535893385	3.9554e-06	-0.0330808676	0.015205675	-0.0069953258	0.0068904382	0.069516249	-0.0425588611	-0.0248003068	-0.0447010009	0.0289267257	-0.0017112837	-0.1086703785	0.1364920613	0.0639831572	0.0133283122	0.0037936866	-0.0053888136	-0.103154588	0.0484186763	0.0594964034	-0.0724214649	0.0035499468	-0.0262771473	-0.0645064246	-0.0619142249	-0.0503154732	-0.1244131969	-0.0030967886	-1.72368e-05	-0.0649863302	-0.0722208461	-0.020085591	0.0721808692	0.0192139326	-0.0495996344	-0.1393312007	-0.061885358	0.0733178033	0.0360643985	-0.0821933183	-0.1186689944	-0.105734596	-0.0379178599	0.0636378005	-0.0234143544	0.0132842092	0.0252199631	-0.0870129731	0.0501472922	-0.0496905539	0.0958852285	0.0795038732	0.015347513	-0.024999412	-0.0386835636	0.0511032006	-0.0051871131	-0.0373929621	0.0019238931	0.034626142	0.0732229095	-0.0119815971	0.0347080553	-0.1601214106	0.0219860088	-0.0592169298	0.0331226728	-0.0717401614	-0.1035533311	-0.146233226	0.0460776616	0.0018403929	-0.0089171559	-0.1198138176	0.0043978514	-0.0457469114	0.0119069694	-0.0353979225	-0.0112787083	-0.0593407238	-0.0940698119	-0.0427876724	0.0964240952	-0.0645965266	-0.0070808381	-0.1080060954	0.0732663051	0.0398639482	0.0326996691	0.1246201834	-0.0513903934	0.0196575613	-0.0725170054	-0.088368693	0.1077996957	0.0080324152	-0.0084655766	0.051093968	-0.0582767148	-0.1050379081	-0.0621044665	0.1045990221	-0.0103886514	-0.0381248809	0.079312754	-0.0322471834	-0.0517818958	-0.085220037	-0.0373255721	0.0547539536	0.0893096578	0.0731623595	0.0489878609	-0.0097563754	-0.0536841076	0.0199850928	0.1041816809	0.0083913868	0.07829449	0.1289375858	-0.0934840222	0.0143611969	0.0221224498	-0.0069566635	0.0042525816	0.0685675537	-0.0376323872	0.0292538115	-0.0451677533	-0.0279836477	-0.0076440773	0.1289979428	-0.1180175203	-0.060631886	-0.0214351168	-0.0015580193	0.0029109803	0.097643886	0.0635168873	0.0516510811	-0.0711217135	-0.0136500177	0.0004134232	-0.0817252668	-0.0508493025	0.0303543972	0.1366587482	0.0164218339	0.0042228225	-0.0426148672	-0.0720712437	-0.0125813819	0.0831148743	0.054634784	-0.0848790327	-0.063352351	0.1358871099	0.0446314691	0.0155882341	0.1379918173	0.0652411901	-0.0783267342	0.0443218658	-0.0150598029	-0.0417023367	-0.0163606634	0.0066766443	-0.0904138069	0.0627126494	-0.01055613	0.0730817118	0.0857272772	0.0121242793	-0.0095413805	-0.0136305622	0.0607231684	-0.049478341	-0.0325529231	0.016005508	0.0035838901	0.0651734761	-0.0599240871	0.0101627583	0.1621427087	-0.0726386488	0.0835963805	0.0228613529	0.0255181565	0.0443526665	-0.105178795	0.0646819243	0.0199590815	-0.0311993097	-0.1286976899	-0.0230673516	-0.0468266813	0.0080337264	-0.0745342752	0.0187339754	-0.10516668	-0.1246217232	-0.0561915754	0.0239162188	0.0664699307	0.1091678052	0.0041929895	0.0505766223	-0.0473687109	0.058867515	0.1283440319	0.0467208615	-0.0405451454	0.0313273466	-0.0172414147	-0.0931956541	0.0303529759	-0.0412121908	-0.030510935	-0.1091076495	0.0444244973	0.1585850651	0.0682397216	0.0367313217	0.0149265438	-0.0010984304	0.1049969906	-0.0644996991	-0.0037977297	-0.0138809806	0.0548522177	0.0201632611	-0.1052324134	-0.0168553669	0.0377681706	-0.0834179411	0.0058257103	0.1162058844	0.0232415608	-0.0841544268	0.1169059018	-0.0244976622	-0.0757847187	0.0690114385	-0.0269646525	0.0148083773	-0.0370714914	-0.0142592219	-0.0134193348	0.0957415095	-0.0606720398	0.056616266	0.0526718206	0.0209160302	-0.0452716288	0.0554609204	-0.0745759328	0.0733635937	-0.0335809547	0.0351779067	0.0352033774	-0.0690774267	0.0369364899	-0.0437752124	0.0522300899	0.0421549837	0.0302245125	0.0021322037	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0470418	-0.0076668999999999	5.878135560999996e-05	0.00221293094724	-0.0162722	-0.1188572	0.01412703399184	0.00026478449284	-0.0373326	0.0260448	0.00139372302276	0.00067833160704	-0.0007860229999999	0.0003673270000001	6.178321565288428e-07	1.349291249290735e-07	-0.00140899	0.00013171	1.9852528201e-06	1.7347524100000043e-08	-1.3855e-05	-1.543301e-05	2.381777976601e-10	1.91961025e-10	0.0
