global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
347.914459409249	n/a	n/a	121044.47106602996	265.16885518590243	n/a	70314.52176060209	n/a	218.1608756800012	n/a	n/a	47594.16767746494	218.02935241403765	815.8371596536691	n/a	n/a	n/a	n/a	-0.0348978157	-0.0587126242	0.1199579842	-0.0734034435	0.0013883586	-0.0331893841	-0.0330300461	-0.000422252	0.0506160671	-0.097998892	0.0175314159	-0.0010352153	0.0066866069	-0.0190037963	-0.0650842998	-0.0621272364	-0.0591848375	0.1045567944	0.0222370965	0.1408768349	-0.0236815761	0.059051015	-0.0110984216	-0.0759642304	0.0124587155	0.1002340053	0.0463061523	0.0260876185	0.0354266928	-0.1333357242	0.1792993895	-0.1486124199	0.0200747517	0.0221049301	-0.0261563396	0.0917168534	-0.0259491813	0.0565185171	-0.026491562	0.0030616241	-0.0828710952	0.1209444993	-0.119333284	0.0378635243	-0.0381271249	0.0567705699	-0.0579170003	0.0979328728	-0.0424880948	0.0013007743	-0.0428651	0.0117939493	-0.1163273036	0.0841354605	-0.0318221219	0.0610557961	-0.1166714948	0.0382866151	-0.007307893	-0.0454240991	0.0477823059	-0.0320830288	-0.0161981602	0.0657581014	0.0021688961	-0.0105515967	0.1011257615	-0.0023319909	0.1215115349	-0.1044149746	0.0859463842	-0.0691717791	0.1080723187	-0.0197395906	0.0187073989	-0.0105102547	0.0165705873	-0.0382885956	0.0741839816	-0.0551903824	-0.113489636	0.0248586679	-0.0669566007	0.0542903197	0.046949034	0.0554598056	-0.0877796109	0.1036910849	-0.0066331787	-0.0195623845	-0.0199146716	0.0851579888	-0.0479397106	-0.058361505	0.054267416	0.0204190095	-0.1117585783	-0.0201813901	-0.0016305602	0.0759327785	0.0104017064	-0.0012975877	-0.0307482971	-0.0189027541	0.0566754743	0.1106772271	-0.0127157754	-0.0417498017	-0.0827021567	0.0741227017	0.0038151938	0.0102409155	0.0506645782	-0.0019848833	-0.0266958557	-0.0031256278	0.0638919211	0.0428051886	-0.0177347654	-0.0357725182	-0.0407761678	-0.013610481	0.0564980991	0.0396143925	0.0083775058	-0.0675648745	-0.0007754236	-0.0456800248	0.1472178477	0.0570478872	0.0172738937	-0.064468249	-0.0117007969	-0.1076005352	0.0265748217	0.0273430899	0.040979512	0.0271713832	-0.1096587361	-0.0203389292	0.0569591063	0.0519512314	0.0104024877	0.0212252841	0.0469755008	0.0231925255	-0.0238660939	0.0932812139	-0.0307267655	0.0572077998	-0.0272932494	0.0050411459	-0.080140185	0.1210128924	-0.1220944887	0.0313136739	-0.0412256478	0.0576742564	-0.0555682461	0.1039279323	-0.0379426685	0.0295602462	-0.0269381042	0.0559094044	-0.1316288249	0.0029174573	-0.0262781633	0.0524356538	-0.111295864	0.039554732	-0.0298387686	0.0324862457	-0.0401954385	-0.0371419938	0.0622297578	0.0440035729	-0.0206089455	0.0057426262	-0.0808047693	0.0825202475	-0.0972237268	0.1155861412	-0.0385775292	0.1237363657	-0.0648384276	0.0106242526	-0.0425740399	0.0403474001	-0.0259218892	0.11393293	-0.0731326253	0.0290993539	0.0383780236	-0.0969719923	0.0158272164	0.1024001746	-0.046215936	0.0670681816	0.0994222645	-0.0944077367	0.0329325647	0.0298739599	0.0314393484	-0.0549338072	0.0078323795	0.0383425911	-0.0126698674	-0.1043427021	0.0767031327	-0.0154906918	-0.0190118813	-0.0588163555	0.0416826958	0.0159612881	0.0404047084	-0.0019362136	-0.1099997374	-0.0038731108	0.0613622279	0.0630180263	0.0935311399	-0.0420317009	-0.0529580869	-0.0077092909	0.041012689	0.0332257387	0.0418264505	-0.0169982636	-0.0651079645	0.0317670049	0.0329478988	0.0817809015	-0.0160903633	-0.0017445172	-0.0341378329	-0.007587662	-0.0199966164	0.0541307593	0.0965090375	-0.0644867875	-0.0298704878	-0.0914776933	0.0142818661	0.0837955258	0.0433548351	-0.0869266323	-0.0004359698	-0.0056663718	-0.0264846624	0.1155280865	0.0228974575	-0.05180472	-0.0173114826	-0.0285650475	-0.0260431495	-0.0143819103	0.0012850714	-0.0088085543	0.0223933218	-0.1143553087	0.0310849532	-0.0449991083	0.0806704079	-0.0741834664	0.0571693174	-0.0718567146	0.1709449945	-0.0105060618	0.0182187453	-0.0926401353	0.0698343547	-0.0474637541	0.060113604	-0.0847734224	0.1343390971	-0.1582827064	0.0675282727	0.0401882065	-0.1165678743	-0.0148283999	0.036192726	0.0845140955	0.0845101058	0.0845034564	0.0844941474	0.0844821793	-0.020268	n/a	n/a	0.000410791824	-0.0628854	n/a	n/a	0.0039545735331599	-0.0571445	n/a	0.00326549388025	n/a	0.00137169	n/a	1.8815334561e-06	n/a	-0.000391526	n/a	1.53292608676e-07	n/a	-0.00139457	n/a	n/a	1.9448254849e-06
347.3358676598591	-0.5785917493898864	0.3347684124620491	120642.20496302716	261.650531703179	-3.5183234827234173	68461.00074055628	12.378600129083036	217.9632040824372	-0.1976715975640104	0.039074060483508	47507.95833388216	217.79328270866355	809.9916431283649	0.992685	64.427818	0.11613425	0.0778197	-0.0447358094	-0.0479193278	0.0632765286	-0.0367734515	-0.0394608495	0.02722343	0.025172435	0.0246632723	0.035721526	-0.0223776923	0.0171156063	0.0296013074	0.0443375134	-0.0373067614	-0.019839686	0.0226212249	-0.0921877689	0.1610534282	0.105655138	0.0944213237	-0.0977779684	0.0537287004	-0.1108169681	-0.1543709975	-0.0200513431	0.0708353558	0.1364492723	0.0184786994	0.0593363831	-0.0271630944	0.0441089006	0.0066750981	-0.0247421555	-0.0184188856	-0.0501545991	0.0145084541	0.0280340661	0.0377480244	0.0486659314	0.0320032393	-0.1082739335	0.0558185383	-0.1063342236	-0.0284258699	0.0133122842	0.0882390215	-0.050118158	0.0270990336	-0.0194958168	-0.0780520418	-0.0317824459	-0.0560137322	-0.0221871473	0.0988587393	-0.0181614019	0.0086068113	-0.1104487327	0.1023615318	-0.1117135086	-0.1158917648	0.0174719855	-0.1159075707	-0.0724204914	0.0966131958	-0.0777465035	0.0163367004	0.0048242942	-0.0708664358	0.0682622711	-0.2045024305	0.0838906864	0.0279310884	0.1359208232	-0.0205984944	-0.1159444981	-0.0556515277	-0.0296605103	-0.0650970602	0.1096689748	0.1084470507	-0.1463890669	0.0265808028	-0.0673259175	-0.0692890995	0.0791965716	-0.0440112259	-0.046731819	0.0667682656	0.0278065257	-0.012692263	-0.0232044469	0.0359224995	-0.0351826769	-0.0658594028	0.003484436	0.0549715279	-0.1082654824	-0.050370093	-0.0402145704	0.0702686536	-0.0451260714	-0.1241955032	-0.0437194621	0.0793636916	0.0417301494	0.1307177425	-0.0222472129	-0.0210921306	0.0119393355	0.0519034689	-0.0514062642	-0.0504751581	0.0182071333	-0.016646568	0.0082764117	0.0495903185	0.0269315449	0.1100677981	0.0665927343	-0.0444146442	-0.115751014	-0.0173851112	-0.056794334	-0.0680311118	0.0836817869	0.0799909705	-0.0191240882	0.0066454056	-0.0597328671	-0.0636450827	0.0769813016	0.0401044496	0.0670520657	0.0045302464	-0.0057061943	-0.0649849604	0.0749865615	-0.0151463359	0.0634594959	0.0422757416	0.0022970891	-0.0257159841	0.0110298316	-0.0438265156	-0.0025933387	-0.0190573162	-0.0486677268	0.0156317236	0.0250383973	0.0320642992	0.0468959366	-0.0059472616	-0.1134557316	0.0548157406	-0.1058874022	-0.0236263927	0.0148096675	0.0915558041	-0.0507339472	0.027712302	0.0304231798	0.0869374646	-0.0099297489	-0.0302056764	-0.0869302856	0.069043947	-0.0051929517	0.0148492641	-0.0924180704	0.0989133359	-0.1324572379	0.1010019963	0.0054803587	-0.0868061081	0.1730071873	0.0159408265	0.0149005083	-0.0556669059	0.0059972308	0.0754119886	0.0020316267	0.1778919624	-0.0723948047	0.1741957982	0.0294066008	0.1083457163	0.0530702188	0.0522080327	0.0250833584	0.1783306833	0.0789593453	0.0609229736	0.0455316045	-0.0380979745	0.0093473261	0.0176869723	0.0711550785	-0.0256244978	0.0835098116	-0.0892957278	0.0113962701	-0.0042754172	0.0116657157	-0.0099092979	0.049496849	0.0300277792	-0.071861656	-0.1207124279	0.03115785	-0.0174782762	-0.1048686049	-0.0644529851	0.0901663193	0.0287988188	0.0576530547	0.0509377589	-0.1186492267	0.0225552991	0.0296931515	-0.0527583066	0.1169954634	0.0308644211	0.0500567849	0.0399921966	0.0228510789	-0.0338788857	0.0240903785	0.0655691721	0.0035950592	0.0480878875	0.1278657146	0.0710359336	0.0526247017	0.0401449792	0.011184557	0.0525347908	0.0985961738	-0.0084414346	-0.0816659459	0.0448459994	0.0342789979	0.0248246624	0.0843230558	-0.0468914173	-0.0254884229	0.027010371	-0.0349810018	0.0342396005	-0.119586448	-0.0602069496	-0.018515862	-0.0142001239	-0.0232586378	0.0316515347	0.0493013076	-0.0482107309	0.0852267448	-0.0468943401	-0.033745706	-0.0917215562	0.025985887	-0.0325231917	0.0248807277	-0.062757536	-0.0187691287	-0.0966812028	0.2180293326	-0.045324943	-0.0454658703	-0.0790599029	0.0681736905	0.0174368714	0.018599318	-0.05136093	0.0343573015	-0.1182484477	0.0536881832	0.0031350087	-0.0130793319	0.0047755479	0.0473873452	0.0845034564	0.0844675524	0.0844077238	0.0843239875	0.0842163671	-0.0213043	-0.0010363	1.0739176900000009e-06	0.00045387319849	0.0078683	0.0707536999999999	0.0050060860636899	6.191014489e-05	-0.0507188	0.0064256999999999	0.00257239667344	4.128962049e-05	0.000939758	-0.000431932	8.831450985639999e-07	1.8656525262400008e-07	-0.000337357	5.4169000000000016e-05	1.1380974544900002e-07	2.9342805610000013e-09	-0.0011223	0.00027227	7.413095290000001e-08	1.2595572899999998e-06
347.860741660609	0.5248740007498895	0.275492716663195	121007.09558866896	263.3751607247449	1.7246290215658746	69366.47528678521	2.974345262027266	218.23563802163204	0.2724339391948547	0.0742202512252257	47626.79370270881	218.05005785567937	812.705422945997	0.984526	63.898235	0.1486513	0.0997544	-0.0108606085	-0.037433975	0.0685764373	-0.0842004629	-0.0591107526	0.0327223285	0.0149549447	0.007596601	0.0895579148	-0.0429002827	-0.0107491344	0.1379491421	-0.022302034	-0.0193840164	-0.0673440715	0.0684399236	-0.0311964414	0.0315280612	-0.0791641446	0.156350539	-0.2163491151	0.0116374886	-0.0289113088	-0.1187583257	-0.0234561296	-0.0211224766	-0.0287003725	-0.0787156413	-0.0215826446	0.0251391362	-0.0654462159	-0.0169382909	-0.0265471901	-0.0178707365	-0.0801047967	-0.00987589	0.0138928476	0.04959637	0.0985277087	0.0629863342	-0.0324791421	-0.0331994239	-0.1124675232	0.011944826	-0.0183447731	0.0466334522	0.0082351255	0.0403235371	0.0434058592	-0.0969196332	0.0360381831	-0.0636650911	0.0016968437	-0.0318560353	0.1239108959	0.0126670191	-0.0562097992	0.0744895172	-0.085300848	-0.0063374671	0.0160245281	-0.1804989115	-0.0563592067	0.0907058227	0.0063656906	0.0635208417	-0.0988866666	-0.0697082373	-0.0260813123	-0.1185644797	-0.0328804865	-0.0029255994	-0.0559457445	-0.1457363757	-0.0363956719	-0.134872598	-0.0329519599	0.0230201444	0.0408451193	0.0204500172	0.0322779247	0.0356066762	-0.0524734901	0.0073682875	0.0618325428	0.0537911285	-0.0345312091	-0.0971183354	0.0308068898	-0.0593959517	-0.0616667405	-0.0676679477	-0.0164513214	0.0567437463	-0.0040274965	0.0159334964	0.1470588225	0.0507357597	-0.0745455214	-0.098574869	0.046255867	-0.0092937287	-0.1480604508	0.0017926015	-0.0708851557	-0.0288264009	0.045767874	0.0495393181	0.0692375844	-0.0306633966	-0.0162567099	0.1220284469	-0.1079235213	-0.0928068538	-0.0385212683	-0.0233306092	0.0317078733	0.0101410493	0.0036577594	0.084353854	0.0621797436	-0.1918800073	-0.0044339899	0.0196632551	-0.1451585888	0.0456335023	-0.1044517996	0.0847672291	-0.0200282159	-0.097071686	-0.0412761957	0.028751381	0.019455755	0.0656540416	0.0686554457	0.0457365151	-0.0777952988	0.0713382577	-0.032194706	0.0015812919	0.0096114345	-0.0053516516	-0.1467754375	-0.0186902193	0.006510595	-0.0189557197	-0.0811880247	-0.0112151174	0.0118169322	0.0452561964	0.1068044754	-0.0386063256	-0.0451525537	-0.0341246384	-0.1146204376	0.01080259	-0.0232453634	0.0455523601	0.0087640512	0.0363869341	0.0892435277	0.0579469935	0.0522564223	-0.0719053606	0.0074052167	-0.0182264796	0.1212901994	-0.0071950223	-0.0606019602	0.0691162798	-0.0792106672	-0.0052364685	0.0007921707	-0.1571024475	0.1467157785	-0.0070704843	-0.0710612748	-0.0238085235	0.0858762066	0.0111760364	0.0595531791	0.0906641223	-0.0139698951	-0.0601778901	0.0212483356	0.0923473797	-0.0401240073	0.148908731	0.0866294957	0.0287857461	0.0455974335	-0.0891866886	-0.0151176169	0.0090028961	-0.0427921996	0.0108608846	0.0843949014	0.0640201803	0.0193219763	0.0863529184	0.0436914702	0.0682991933	0.0309756507	0.0289173059	0.0591544293	0.0152553375	0.0516590386	0.0958534863	-0.1432494389	-0.0113599249	-0.0684625577	0.0979050731	-0.0356043884	-0.1064411879	0.0481944185	0.0384611805	0.0363220095	-0.1220034211	0.0025304495	-0.0282050275	-0.1114985811	0.0763722697	-0.008453974	0.1227893175	-0.0976652887	-0.0687400809	0.0388352427	-0.0881550984	-0.0625435851	-0.0399539771	0.0144775407	0.0295216627	-0.1357951203	0.0465627147	0.0559280476	-0.1235205219	-0.110307561	-0.0260529687	-0.130842918	-0.0334707766	0.0434663019	0.0372467455	-0.0030588209	-0.0572802976	-0.0119322897	0.0577069866	0.0591743101	0.0045840785	0.0699394417	0.0429927543	-0.0421897522	-0.0648120123	0.0111143453	-0.023014847	0.1634199736	0.0451371106	-0.0303720514	-0.0075315887	-0.0222628053	-0.1098840297	-0.0153940735	-0.058709854	-0.0359877877	-0.04591526	0.0750875199	-0.0532588604	0.0890472939	0.0004976517	-0.0648898929	-0.0794046406	0.0719051591	0.0001794333	-0.021590609	0.0965836091	0.0063350894	-0.0876831105	0.008500444	-0.0043079382	0.0935387929	0.0015437893	0.0611179966	0.0844821793	0.0843824671	0.0842163671	0.0839840102	0.0836855791	-0.0210717	0.0002326	5.410276000000138e-08	0.0004440165408899	-0.0864347	-0.094303	0.008893055809	0.00747095736409	-0.0839397	-0.0332209	0.00704587323609	0.00110362819681	0.000662296	-0.0002774619999999	4.386359916160001e-07	7.698516144399995e-08	-0.000385781	-4.842400000000004e-05	1.4882697996100006e-07	2.3448837760000037e-09	-0.00103029	9.201e-05	8.465840100000001e-09	1.0614974840999998e-06
348.30066075029566	0.4399190896866685	0.193528805470747	121313.35027909256	262.25317329441737	-1.121987430327522	68776.72690299171	1.258855793812956	218.32637433557144	0.0907363139394021	0.0082330786673097	47666.40573051607	218.15126722897875	816.6460690801915	1.075088	69.775948	0.12198215	0.0890803	0.0116610029	-0.0199659615	0.0891442672	-0.0870476279	0.0630612978	-0.0280946003	-0.0591990086	-0.0472886684	0.0327807199	-0.0563006824	-0.0392165495	0.0924882164	-0.0071654633	0.0448411182	-0.0017587366	-0.0891443541	0.0035470456	-0.0187655164	-0.0479572523	0.0535499953	-0.0356057359	-0.0584854376	0.0196222487	-0.0328833744	-0.0156138478	0.0909010467	-0.0889062652	-0.0291009487	0.0258328921	0.0402574987	0.0526615242	-0.0100043031	0.0381671933	0.0348499558	-0.008823443	0.095423285	-0.0413455553	0.0885980999	0.0587969935	0.0479462706	0.0540164099	0.0554852219	-0.0868891325	0.055573187	-0.0655878784	-0.029716739	-0.0786254033	0.0582389997	-0.0157867596	0.0711500497	-0.0078534141	-0.0252168389	-0.0892843329	-0.0217479058	-0.056364368	0.133444367	-0.1250348366	-0.0230812907	0.0324312587	0.0562220421	0.0815689575	-0.0392466719	0.0069948713	-0.05202809	-0.0508025281	-0.0087156993	-0.0147607834	-0.0920697463	0.1247041017	-0.0520541895	-0.0064025375	-0.1111175568	-0.1496309052	0.1138102421	-0.012006568	-0.0361797568	0.0161129952	-0.0431922216	-0.0376741377	-0.1530748863	-0.0143404766	0.0237419792	0.0039117048	0.1149164878	0.0124764554	-0.0485398965	0.0132154541	0.042956731	-0.0716570222	-0.0253900248	0.1096433348	-0.051593682	-0.0650647177	0.0449045956	0.1353719705	-0.0979852959	0.1089329563	0.1342007741	0.0149308053	-0.1107796856	-0.0369457626	-0.0563110452	-0.0538452058	-0.0756105434	-0.0705935331	-0.0183940421	0.0229406337	-0.0269600593	0.0330908712	-0.0408356487	0.0247069504	-0.0213131452	0.1299359842	-0.0069780445	0.0335661929	0.0200838244	-0.014016962	0.0849011155	0.0392190314	0.0687010334	0.1782488057	0.1154502985	0.0815901438	-0.0673864763	-0.0778147638	-0.0311442748	-0.0154441937	-0.0196074713	0.0415356566	0.0968266844	0.0121707483	-0.0600051961	-0.1106746807	0.0609870678	0.0232273656	0.1637214893	-0.1309622075	0.0467474416	-0.048011149	-0.0885439723	0.0258161988	0.1113854896	0.0105917739	0.0931114437	-0.1007526609	0.0350341778	-0.0082143644	0.0899228697	-0.0434103115	0.0847738096	0.0748162276	-0.0479174936	0.0427508205	0.0534171066	-0.0884719484	0.0444852597	-0.0729760023	-0.0299921518	-0.0720794976	0.0620650359	-0.0528749478	-0.0530330936	-0.0146769254	0.0005220821	-0.065376765	-0.0608087351	-0.050026977	0.1371935229	-0.1208273997	-0.0127042029	0.0199616354	-0.0615114025	-0.0810928069	-0.0600198667	-0.0290241184	-0.0242015924	0.0400591473	-0.0257226036	0.0392371584	0.131887579	-0.0548480954	0.0980859428	0.0052636773	-0.1339358787	-0.1245654773	-0.091953522	0.0921058256	0.0140091756	0.021120311	-0.0196157286	-0.1290553347	0.0414642033	0.0085066346	-0.0733704132	-0.0167820089	0.0584884542	-0.0825426226	-0.0463406583	0.0310444747	0.0286840826	0.0857424664	-0.1152656544	-0.0259977911	0.0131119344	0.0224791736	0.0189006924	0.1580975407	0.1437799107	-0.0159399564	-0.0848817809	0.0068368502	0.1526268642	0.0967406599	-0.0178014254	-0.0195935015	0.0156053027	0.0379048142	-0.0705702912	0.0376322568	0.0149343296	-0.0537559649	0.0245772784	-0.0456061869	-0.0860856168	0.0380712665	-0.0299867644	-0.0651073303	0.0766052851	0.0304719456	0.1275784041	0.0094159341	-0.135861484	0.0376246973	-0.1219676315	0.0229143778	-0.1414089473	-0.0715418193	0.0205810101	-0.0226810844	-0.0256942939	-0.0481724918	-0.0856123643	-0.0628270788	0.1109382103	-0.0449393418	0.0399749927	-0.0066749606	-0.0121324137	0.2119829002	0.0557458689	-0.0389671294	-0.0010242893	-0.053476159	-0.0610603562	-0.0766611775	-0.0279063721	-0.0971590172	0.0427174978	0.0706221923	-0.0847950619	-0.0268523227	-0.0466998991	0.090807728	-0.0118496035	0.0890911173	-0.0645018617	-0.1116858576	0.0565071657	-0.0288660885	-0.0654211809	0.08163247	0.0294563918	0.0416519071	-0.0308447488	0.0572536428	-0.0416814605	0.0909388713	0.0686309882	-0.0291823422	-0.045212262	-0.00872896	0.0844502671	0.0842548926	0.0839296032	0.0834749003	0.0828914853	-0.0122893	0.0087824	7.713054975999999e-05	0.00015102689449	-0.173548	-0.0871133	0.00758872703689	0.030118908304	-0.0744569999999999	0.0094827000000001	0.0055438448489999	8.992159929000205e-05	0.000749217	8.6921e-05	5.613261130890001e-07	7.555260241e-09	-0.000602645	-0.0002168639999999	3.631809960249999e-07	4.702999449599997e-08	-0.001002	2.8289999999999822e-05	8.0032409999999e-10	1.0040040000000002e-06
