global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
377.3231063366238	n/a	n/a	142372.72657551913	298.10535897057633	n/a	88866.80504697618	n/a	244.60827747589929	n/a	n/a	59833.209409726536	244.5710530697463	801.684983554293	n/a	n/a	n/a	n/a	-0.0029456856	-0.0808348294	-0.0131154473	0.0149762297	-0.0311596411	-0.0076680475	0.1037809802	-0.0185234266	-0.0225597046	0.0030727577	-0.0509629051	-0.0340156923	0.0886797393	-0.0723274945	0.0782763559	-0.028759397	0.0011969121	-0.0317561098	0.001962547	0.0507626224	0.0108489096	0.0814386151	0.0576270003	-0.0064667236	-0.0180416036	0.0508481234	-0.0118806463	0.0248587387	-0.0252899501	0.0040510028	-0.0518770117	0.0125974224	-0.0611724786	0.0324075541	-0.019801827	0.0411607544	-0.0094841879	0.0243325432	-0.0017651293	0.0403225263	-0.003527967	0.0091544205	-0.0666251377	0.0062880924	-0.046659629	0.0544736344	-0.0090238905	0.025692733	-0.0212428687	0.0218126679	-0.0005876805	0.008195219	-0.0677557538	0.0994778744	-0.0553607398	0.0064569211	-0.0043401397	-0.0100776157	0.0509315779	-0.0025414691	-0.0111433467	0.0132337303	-0.0441417601	0.0335469059	-0.0270719533	0.0436498368	-0.0195359211	0.0111072121	-0.0274184336	0.0416599518	-0.0207679139	0.0249334977	-0.0257474143	0.0077600602	-0.0387408625	0.0318716972	-0.0415480239	0.0108466966	0.0481924854	-0.0137838979	0.0149726776	0.0321926012	-0.0489678106	0.070901234	0.0311437253	-0.0438350072	0.0559801541	0.0174777093	-0.0761636567	0.039849474	0.0601276958	0.009315926	-0.0732287195	-0.0249155855	0.0302957328	0.0564197184	0.0192141795	-0.0790622758	-0.068731882	0.0342290393	0.0547963567	-0.0440841214	-0.0023871272	-0.0090975415	-0.0975701009	0.0996524438	-0.0450140197	-0.0535612294	-0.0583521723	0.1058585135	0.0361531408	-0.0131636366	-0.0748746554	-0.0331094132	0.0362819209	0.0262065203	0.068184556	0.0224269067	-0.0661978317	-0.0049156541	-0.0189104995	0.0678935375	0.1162693572	-0.0258096399	-0.0099052945	-0.0054228696	-0.0212665337	-0.0277154593	0.0970203269	0.029567057	-0.0296924266	-0.0039098967	-0.0103823571	-0.0226913209	-0.0589268122	0.0255798777	0.0102792742	0.0012612825	0.0074687882	-0.073039991	-0.0243151699	-0.0038937104	-0.0109808517	0.0274751426	-0.025977869	0.0084574698	-0.0542616368	0.0165709406	-0.0609699092	-0.0275886706	0.0210113365	-0.0392108052	0.0077847865	-0.0219727824	0.0013101497	-0.040029893	0.0078522469	-0.0022260902	0.0673652828	-0.0190706468	0.036176521	-0.0575931016	0.004462257	-0.0228136243	0.0168097197	-0.0182750722	0.0112131274	-0.0331767826	0.0703629167	-0.1003164127	0.0341121306	-0.0246347223	0.0168854507	-0.0203711652	0.0469089056	0.0061327215	0.0142319327	0.0043481846	-0.0350359636	0.0133693465	-0.0367538537	0.0463661799	-0.0417521522	0.0076755093	-0.0165134095	0.0284009087	-0.0160478294	0.0291387299	-0.0154595207	0.0443660842	-0.0534735715	0.0040476291	-0.0267425316	0.0186996783	0.0207345219	-0.0488544195	0.0155425147	-0.047987266	-0.0056809841	0.1056929311	-0.008489792	-0.0051089699	0.0326031371	0.0177902142	-0.0581394854	-0.0525451119	0.0334331428	0.0266934423	-0.0498760129	-0.0738384143	0.0151611668	0.0253044465	0.0006156335	-0.0378959991	-0.1210280778	0.0540328216	0.0650577095	-0.0410628692	-0.0873802393	0.005448423	0.0082040104	0.0762130328	-0.0183990408	-0.0259115491	0.0891018308	0.039800796	0.0147250912	0.0068487419	-0.0367715056	-0.1229615694	0.000124276	0.0011676704	0.062474509	0.0171322749	-0.0271532343	-0.0417911868	0.0046321491	0.0012324222	0.0353675135	0.0957588166	-0.04477122	-0.005514237	-0.0149476872	-0.1069931133	0.0854917925	-0.0628093693	-0.0263877953	-0.0032158577	-0.0350014827	0.0565166826	0.0012702763	0.0088123085	0.0412735195	0.0080359993	-0.0272759594	-0.0077689936	-0.0374851361	0.0557380303	-0.0033505355	-0.0312625468	0.0113468014	-0.0327163497	0.0148480818	-0.035103406	0.0146406404	-0.030123071	0.0092573303	-0.0385813197	0.039930976	-0.0633000236	0.0193756976	-0.0314439363	0.0205577507	-0.0288252373	0.0053909904	-0.0008541623	-0.0587494986	0.0082987939	-0.0383622336	0.0054514505	-0.0215100687	-0.0303583881	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	-0.00970906	n/a	n/a	9.42658460836e-05	-0.0199446	n/a	n/a	0.0003977870691599	0.0801018	n/a	0.00641629836324	n/a	-0.00062426	n/a	3.8970054760000005e-07	n/a	-0.000644198	n/a	4.1499106320400003e-07	n/a	-0.000797093	n/a	n/a	6.353572506490001e-07	0.0	0.0	0.0	0.0
376.3641461631552	-0.9589601734685972	0.9196046142989218	141649.97051712088	299.5269381583765	1.4215791878001482	89716.38668253188	2.020887387186529	244.90565480791025	0.2973773320109671	0.088433277593961	59978.779756891294	244.846776941861	800.4785482707916	1.01934	64.481422	0.216787985	0.109693	-0.0320069256	-0.0995658832	-0.0606362497	-0.0216773539	0.0326690719	0.0312399183	0.1449091133	0.0228080579	-0.0446202843	0.0041435216	-0.0145883242	0.0020197046	0.0624891493	-0.0790960526	0.0208089349	0.0033882087	0.0313819589	-0.0652923528	-0.0978125581	-0.0301241251	-0.0504852597	-0.0318079563	0.1231154906	0.001656613	-0.0355992704	-0.0185544249	0.0366844582	-0.01443952	-0.0875156875	-0.009516588	-0.0670649052	-0.0256664626	0.0131189789	0.08304744	-0.034463353	0.0267698482	-0.0178920421	0.0134680683	-0.0318223054	0.0560290389	-0.034276762	-0.003598089	-0.0183880628	0.0657001735	-0.0866970627	0.0737982594	-0.0368329796	0.0248796572	0.049278743	-0.0231967131	-0.0108353186	0.0534338204	-0.032398121	0.1038106747	0.1152650596	-0.0788467813	-0.0061418476	-0.004955141	0.0202238363	-0.0150438503	-0.0074856321	0.0520641542	-0.0134463238	0.0636350173	0.0537608598	0.022874636	0.0482657059	-0.0109724396	-0.121292194	0.0472158894	0.0485718768	0.0523433802	-0.0119914592	0.0415120225	-0.0134408492	0.1485398492	0.0159309861	-0.091250404	0.041019254	-0.0260886922	0.0163936337	-0.0686838931	-0.0994369429	0.0369470437	-0.1480536321	0.0419435086	0.0377598469	-0.044918007	-0.0313521942	0.0571782883	0.1415769952	-0.0046867312	-0.1171371818	-0.0053652216	0.0455812782	0.1087696542	0.0879266793	0.065654732	-0.0215328573	-0.0036315255	-0.0410717557	0.0491958137	-0.0163407721	0.0124663295	0.0237266386	0.1267621322	-0.0530809677	-0.0072516917	-0.0153142247	0.1338417715	0.018833051	0.0046800184	-0.0649934147	0.0943414394	0.0090357518	-0.0374088623	0.0210431143	-0.0453832295	-0.0617298341	-0.0455137962	-0.0027488517	0.0734579515	0.0769004123	0.0186050114	-0.039381996	-0.0411504963	-0.0574750953	0.0207565768	-0.0012424106	-0.1044707479	-0.0025205447	-0.0323310424	-0.0812896431	-0.0896948574	-0.0362560489	0.0316995951	0.0078851347	0.0802503642	-0.0398242312	-0.0084804418	-0.0386721541	0.0143237493	0.0376410843	-0.0139214179	-0.0883495881	-0.0090527139	-0.0643689536	-0.0305647189	-0.0005881226	-0.0822485893	0.0347592344	-0.0267004029	0.0153148926	-0.0130421904	0.0297307668	-0.0458371124	0.0435567154	-0.0137612364	0.0218792901	-0.0750564954	0.0719535057	-0.0741147556	0.0394941522	-0.0316618839	-0.0437588679	0.0385276476	0.005992388	-0.000593356	0.003964076	-0.1285602416	-0.1053898007	0.1015937238	-0.0002651435	-0.027591842	0.0198605355	0.0014871817	0.0161448344	0.0623695011	-0.0053860196	0.0616160147	3.38436e-05	0.0205987898	0.007943861	0.0847121019	-0.0950975141	0.0743171859	0.061022004	0.0141376395	-0.0092494826	0.0925463966	0.0234673807	-0.1431083967	-0.0739872093	-0.0057075554	-0.0365619602	-0.044226093	0.0741468835	0.0626875836	-0.0534412365	0.0320956097	-0.1444215145	0.0373344478	0.0371468513	-0.0407378155	0.0402107655	-0.0832285852	0.0242261753	0.1018712006	-0.0471819857	-0.1464940311	0.0194543993	0.1280569518	-0.0772523387	0.051511254	-0.0424154773	0.0388364696	-0.0136638368	0.053700351	-0.0345749411	-0.0178231063	0.044495476	0.0275619993	-0.028625877	-0.002722326	0.0648260351	0.1326055325	-0.0125169163	0.0487979784	-0.0640094912	-0.0291252076	-0.0780471781	-0.0411346397	-0.0074634453	0.0038854615	0.0063445099	-0.0815666404	0.0517037763	0.042752284	-0.006762963	0.0838251747	0.0291014236	-0.0719788603	-0.0804047877	-0.0381483438	-0.0536130415	-0.0593261493	-0.0284686411	-0.0039635674	-0.0771364781	0.0905561044	-0.0283602659	-0.0022715892	0.0350805832	0.0400316417	0.0200030531	-0.031812992	-0.0247043288	0.0178786065	-0.0437651047	-0.0075093471	-0.0506333703	-0.068558676	0.0431530713	-0.0438284037	0.0140332524	-0.0431413633	0.0451241866	-0.0106202003	-0.039076206	-0.0608827431	-0.0443305861	-0.0004386108	-0.015147212	-0.0208090329	0.0794015329	-0.0400169975	-0.0689714933	0.0899927268	-0.0505111602	0.022595243	0.0637844181	0.0271228036	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0185319	0.02824096	0.0007975518217216	0.00034343131761	0.065052	0.0849966	0.00722442201156	0.004231762704	0.0993842	0.0192824	0.00987721920964	0.00037181094976	-0.00114686	-0.0005226	1.3152878596e-06	2.7311076e-07	-0.000926443	-0.000282245	8.58296632249e-07	7.966224002499999e-08	8.342249999999998e-05	0.0008805155	7.753075457402499e-07	6.959313506249997e-09	0.0	0.0	0.0	0.0
374.97114810963984	-1.3929980535153843	1.94044357709765	140603.36191466145	295.5279484288446	-3.9989897295319	87336.76830256182	15.991918856901616	245.20286445583352	0.2972096479232675	0.0883335748186726	60124.44473734587	245.2307946667526	795.8002976442054	1.157909	73.247017	0.2854576949999999	0.171173	0.0338937368	-0.063167953	-0.0132500177	-0.0084383356	-0.0485821322	-0.0478342263	0.043737494	-0.0653199662	0.0314997076	0.0715541285	0.0172034825	0.0175946468	0.1040491629	0.0226960774	0.0084051319	0.0700504719	-0.0303128327	-0.0673190999	0.0588165095	0.0901235151	-0.0371780721	0.0439321011	-0.0360894597	-0.096247109	-0.0375526817	0.0692749123	-0.0526777177	0.0080825549	-0.0151365042	0.0189208869	-0.0503663151	0.0168269304	0.0732961545	-0.0506454155	0.0495920473	-0.0392217731	-0.0646275716	0.0845555138	0.0033311204	0.0297603416	-0.0829014723	-0.0064962799	0.0198263259	0.038995941	0.0620735432	-0.0259350724	0.0145485482	-0.0429407002	-0.0011837005	-0.0164378299	0.0658754537	-0.0373964618	-0.0140210001	-0.0033018732	-0.0089631616	-0.0768724566	0.0371210842	0.0403470598	-0.0476339637	-0.0431592025	0.0008708852	-0.0145688648	-0.0810921306	-0.0709323314	0.0265692752	-0.0088622042	0.0588456947	-0.0139302714	0.0555320169	0.0036886782	0.0290932939	0.0645074442	-0.1108788597	-0.014009554	0.0512931509	0.0067950013	0.0239648544	-0.0462386235	-0.0788482732	-0.075776683	0.0400090438	0.0245251033	-0.0565814769	-0.0593056355	0.0044651814	0.0500241997	-0.0176972875	-0.0513238346	-0.0784384018	-0.1058684968	0.094179078	-0.0843606482	0.0425019227	0.0703979299	0.0468156327	0.0348263086	0.0176311844	0.0305818684	0.0239467983	0.1070703475	0.0779242776	0.01446318	-0.0518641419	0.1038445839	0.0122295833	-0.087799491	-0.1250215427	-0.0732479468	0.0651798549	-0.0325995793	-0.1102888372	0.1349842737	0.0116702768	-0.1389029673	-0.0838163367	0.0230883104	0.0013292775	0.0093204333	-0.0072058328	0.0441631001	0.0380318463	-0.0123937115	-0.1417729297	-0.016586591	0.0960429849	-0.0586918746	0.0565414597	-0.0137476169	0.1581156879	0.0261020606	0.0045031666	-0.016870583	-0.0879886111	-0.055472367	0.0799901609	0.0293304587	-0.0667032476	0.0668752746	0.0378345153	0.0698284887	-0.1292133281	-0.0414593739	-0.0523460831	0.0102601282	-0.0157168903	0.0168834506	-0.0501465635	0.0008033015	0.0808778029	0.0447108573	-0.05089786	0.0339017166	0.0644825977	-0.0850609117	-0.0065655986	-0.0174681625	0.0848813106	-0.0054899835	-0.0249311144	-0.0276439441	-0.0635016313	0.0316947121	-0.010916589	0.0407394024	-0.0047010403	0.0151203801	-0.0597233417	-0.0105901565	0.0345975481	0.0129743256	0.0265755761	0.0717432739	0.0087588785	0.0440090549	-0.0501775338	-0.0306372421	0.0204629266	-0.0222503314	-0.0648485383	-0.0369788148	0.0701658235	0.0232826539	0.074146685	-0.0464356846	0.0126637728	0.00718831	0.0317233534	0.0937922704	-0.0448998724	0.0571061329	0.0631116765	-0.0078279701	-0.0172276534	0.0019914231	-0.0871650097	0.0604458174	0.0009226134	0.0301924592	-0.1029593341	-0.0010400101	0.0097828806	-0.0520293979	-0.0721140628	-0.0695453045	-0.0430802494	0.0824438295	0.0538891146	0.1406115352	0.0021090603	0.0037511987	0.0090994697	0.060133504	0.0061276426	0.0220988751	0.0188133125	-0.0535329934	0.1597278361	0.0276776095	-0.0337795571	-0.0341020655	-0.0435963049	-0.0607939028	0.0629267274	-0.1897120556	-0.0988729092	-0.0131160725	-0.0267544006	-0.0522754732	0.1468976141	-0.0634218271	0.0131956205	0.1037596655	-0.0093308296	-0.0621465136	-0.0291149951	0.0424053203	-0.0362209121	0.0531836275	0.0497156174	-0.1488780656	0.0850402152	0.0294189707	0.0688854123	-0.0115492578	0.0431862825	-0.0486723531	-0.0619874014	0.0991656642	-0.002743399	0.074577495	-0.017285424	-0.0920680349	0.0333791293	-0.0274296576	0.1566347499	-0.0598293062	0.0740537759	0.027461277	0.0378955552	-0.0075428834	0.0565462964	-0.0283057456	0.0252630066	-0.0537519667	-0.0612368737	0.0424819459	0.0801323866	-0.0210611876	-0.0153167034	0.0020841565	0.0343436214	-0.0141749134	-0.0654873595	0.0531462247	0.0260024557	-0.0637561852	0.0172106118	-0.0258696752	0.0253186916	-0.0073637919	0.0370137455	0.0208689516	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	-0.00685897	-0.02539087	0.0006446962793569	4.70454694609e-05	-0.0874580999999999	-0.1525100999999999	0.0232593306020099	0.0076489192556099	0.0421641	-0.0572201	0.00177781132881	0.00327413984401	-0.0007965119999999	0.000350348	6.344313661438407e-07	1.2274372110407004e-07	-0.000861578	6.4865e-05	7.42316650084e-07	4.207468224999999e-09	-0.000508097	-0.0005915194999999	3.498953188802499e-07	2.58162561409e-07	0.0	0.0	0.0	0.0
372.751123500828	-2.2200246088118547	4.928509263730229	138943.40007112952	291.1434808460803	-4.384467582764273	84764.52643917192	19.22355598431079	244.8577247070134	-0.3451397488201166	0.1191214462156132	59955.30534869556	244.85465262912868	786.0842089034846	1.044068	66.045647	0.14414965	0.102835	0.0009072082	-0.0403075422	-0.0353438087	-0.0369794139	0.0019017656	-0.0085463555	0.0362668265	0.0325491984	0.0194444943	0.0650927369	-0.0402789434	-0.0631928395	-0.0514127041	-0.0180221131	-0.0156755039	0.0316424395	0.0691026604	0.0018118119	-0.0231006157	-0.0151288153	0.0242872346	-0.011404044	-0.0083754114	0.1103629445	-0.0096385168	-0.033704142	-0.0087121448	-0.0291392004	-0.0411620599	0.0006865431	-0.038517266	-0.0631653855	-0.0780089885	-0.0575645422	-0.0299360971	0.0473441687	-0.0068155006	-0.0259871812	0.0144102998	0.0081222774	0.0270832277	0.0361409084	-0.0660325087	0.0215480105	0.0612065918	0.0602182497	0.0255632373	-0.0211283261	0.0458260726	0.0027542882	0.0336111251	0.0719608874	-0.0386179405	0.0093946471	-0.0304674749	-0.0232603526	0.0385041158	-0.0273069823	0.0780998702	-0.0147215117	-0.0260268554	0.0671135551	-0.0086215586	0.0122945073	-0.0159342514	-0.0553705734	-0.0144237059	0.0431166045	0.0425197798	-0.0565670048	0.0535612372	0.0256307236	-0.0654214247	-0.043132444	-0.0895257219	-0.0232875892	-0.1014604558	-0.008968557	-0.0095422948	-0.0532563918	-0.0013762293	-0.0189336929	0.0739272687	-0.033149094	-0.0745665874	-0.0383773311	0.0864578289	0.0058464618	-0.0059490938	0.0261149055	0.0435021287	-0.1189339576	0.0468149165	-0.0306615526	0.0370597809	0.0224631156	0.1298203463	-0.0198722813	0.0964847958	-0.0280466203	0.0653132705	-0.0970600761	-0.0510774995	0.0184269092	-0.0549006212	-0.0703889297	-0.0466042057	-0.0667874525	-0.0263345584	0.0431160015	-0.0024186567	-0.0155320084	-0.0178814559	0.0173144679	-0.0166926372	0.1073574877	-0.0795588995	0.0081319603	-0.0260754425	0.0606949526	-0.0536962431	-0.0158608461	-0.0020630157	0.0500579641	0.0931119222	-0.0475432502	0.0568196728	0.0241962534	0.0237575239	-0.0057252451	-0.043968528	0.0761296383	0.0249205026	0.1524535635	-0.0616113416	0.0652009238	0.0462105833	-0.0079072401	-0.0568102247	-0.0112206398	0.0010566495	-0.0376083114	-0.0091667261	-0.0279521886	-0.0405788644	0.0027956482	-0.0326801054	-0.056014005	-0.0782798133	0.0663690741	0.0323612294	-0.0448743002	0.0055332476	0.0271589453	-0.0107815313	-0.0129717095	-0.0240440838	0.0284260459	0.0634431882	-0.0205386889	-0.0716438546	-0.0503945635	-0.020255994	0.0152595745	-0.0511540591	0.0006160828	-0.0347462681	-0.0426978972	-0.0353192141	-0.0560189238	0.015842682	0.012653666	0.0639953991	-0.0274017501	0.0643997698	0.0063981144	0.0206000022	0.064839155	-0.0214741803	0.0112691681	-0.0132897072	-0.0245840295	0.0330654646	-0.0665314497	0.014377999	-0.0792832412	0.0770599679	0.0506763206	-0.0779022342	0.0185837563	-0.0899660101	0.0429799144	-0.0538141835	0.0057552154	0.0016879781	-0.0247735677	0.0022914068	0.0308039006	0.0188357819	-0.0609814296	-0.0094525848	-0.0041161989	0.1052109125	-0.0313126461	-0.0144864211	0.0247904873	-0.0781219808	0.1070102304	-0.0774805567	0.0501360667	0.0803403733	0.0571047706	0.0002830524	-0.0846701226	0.0525564956	0.0254984098	0.0041128263	-0.104832276	-0.0808187045	-0.0758254329	-0.0930916504	0.0051010251	0.0508806836	-0.0281867244	0.0695642096	0.0369251271	0.0105478094	0.0186470115	0.0046695179	-0.0379901609	0.061795053	0.1071651613	0.0078377335	-0.0240940538	0.0872603637	-0.0005383537	-0.0219496193	0.0238623788	-0.0443958235	-0.0367253689	0.0598155134	0.0206115349	0.0536924806	-0.0766388169	-0.0119655359	-0.0156796312	0.0880117171	0.0394685811	0.025599907	0.0200898504	0.1357815863	-0.0292333919	0.0083493794	0.0578821936	-0.0426462833	0.1049709395	0.0132546278	0.0404905269	0.00313299	0.0062404211	-0.0160295217	-0.0333062893	0.069594539	-0.031372562	0.0084496943	-0.0498234797	-0.0066226602	-0.0018143722	-0.0007962687	-0.038436658	-0.0187282025	-0.0542269489	0.0517231669	-0.0078538392	-0.0383901942	0.0275279474	0.0155411289	-0.0289518345	0.0453082708	0.077102003	0.0171474079	0.0169572264	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	-0.0127308	-0.00587183	3.4478387548900006e-05	0.00016207326864	0.00935852	0.0968166199999999	0.0093734579082243	8.75818965904e-05	0.0534021	0.0112379999999999	0.00285178428441	0.0001262926439999	-0.00133474	-0.0005382280000001	1.7815308676e-06	2.896893799841077e-07	-0.000901962	-4.038399999999997e-05	8.135354494439999e-07	1.6308674559999974e-09	-0.000482245	2.5851999999999986e-05	6.683259039999991e-10	2.32560240025e-07	0.0	0.0	0.0	0.0
